"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.913604200E-2,3.760050297E0,2.807895088E1,-5.590500236E-1,2.833510187E1
4.109771700E-2,4.219950199E0,2.988000107E1,5.295000225E-2,3.017656785E1
4.306219600E-2,4.680000305E0,3.133605194E1,7.050000429E-1,3.169144331E1
4.502593300E-2,5.215950012E0,3.217995071E1,1.432950020E0,3.263140678E1
4.698988800E-2,5.446050167E0,3.283095169E1,1.510050058E0,3.331382750E1
4.895440600E-2,5.676000118E0,3.298500061E1,1.087950110E0,3.348747345E1
5.091878000E-2,5.638050079E0,3.271605301E1,9.195000678E-2,3.319843653E1
5.288253700E-2,4.680000305E0,3.191100121E1,-1.363950014E0,3.228118276E1
5.484647500E-2,2.992950201E0,3.057000160E1,-2.590050220E0,3.082517006E1
5.680958400E-2,1.614000082E0,2.880705070E1,-3.204000235E0,2.902958464E1
5.877293600E-2,3.490500152E-1,2.712000084E1,-3.586950064E0,2.735840807E1
6.073692000E-2,-1.068000078E0,2.566395187E1,-4.429950237E0,2.606536992E1
6.270071200E-2,-2.563050032E0,2.439900208E1,-5.350050449E0,2.510983010E1
6.466452300E-2,-3.751050234E0,2.324895096E1,-6.193050385E0,2.435031769E1
6.662832800E-2,-4.671000004E0,2.236800194E1,-6.730050087E0,2.382098499E1
6.859222600E-2,-5.361000061E0,2.171595192E1,-7.036050320E0,2.344843051E1
7.055609700E-2,-5.706000328E0,2.106495094E1,-7.228050232E0,2.298989578E1
7.251988900E-2,-5.553000450E0,2.049000168E1,-7.036050320E0,2.236474876E1
7.448370800E-2,-5.476050377E0,1.995300102E1,-6.844950199E0,2.179363946E1
7.644778300E-2,-5.437950134E0,1.968495178E1,-6.615000248E0,2.146687813E1
7.841178300E-2,-5.553000450E0,1.953195000E1,-6.078000069E0,2.119610741E1
8.037560400E-2,-5.974050522E0,1.953195000E1,-5.887050152E0,2.125661567E1
8.233947800E-2,-6.433950424E0,1.960800171E1,-5.733000278E0,2.141814047E1
8.430353300E-2,-7.276950359E0,1.976205063E1,-5.772000313E0,2.183594832E1
8.626751000E-2,-8.005949974E0,1.995300102E1,-6.040050507E0,2.233158514E1
8.823147000E-2,-8.695050240E0,1.999200058E1,-6.193050385E0,2.266358001E1
9.019543500E-2,-9.117000580E0,2.006805038E1,-6.385050297E0,2.294809825E1
9.215926000E-2,-9.654000282E0,2.010600090E1,-6.538050175E0,2.324214047E1
9.412312700E-2,-1.042005062E1,2.018295097E1,-6.576000214E0,2.364683369E1
9.608699300E-2,-1.072695065E1,2.014500046E1,-6.538050175E0,2.374099016E1
9.805087400E-2,-1.076505089E1,2.006805038E1,-6.423000336E0,2.366152785E1
1.000147160E-1,-1.076505089E1,1.987695122E1,-6.346950531E0,2.347899681E1
1.019785690E-1,-1.068795013E1,1.968495178E1,-6.117000103E0,2.321954554E1
1.039425930E-1,-1.057395077E1,1.945500183E1,-5.925000191E0,2.292184893E1
1.059065670E-1,-1.049700069E1,1.907205009E1,-5.542050362E0,2.246429257E1
1.078702030E-1,-1.065000057E1,1.842000008E1,-5.235000134E0,2.191173524E1
1.098339440E-1,-1.053495026E1,1.799805069E1,-5.350050449E0,2.152993371E1
1.117978080E-1,-1.003695011E1,1.757700157E1,-5.427000046E0,2.095575533E1
1.137616350E-1,-9.424050331E0,1.723200035E1,-5.235000134E0,2.032633236E1
1.157254840E-1,-8.964000702E0,1.696395111E1,-4.927950382E0,1.980943313E1
1.176893270E-1,-8.695050240E0,1.669500160E1,-4.582950115E0,1.937344597E1
1.196533340E-1,-8.464950562E0,1.650405121E1,-4.315050125E0,1.904360134E1
1.216173070E-1,-8.350950241E0,1.642695045E1,-4.047000408E0,1.886693625E1
1.235812680E-1,-8.158950806E0,1.635000038E1,-3.855000257E0,1.867490342E1
1.255452320E-1,-7.966950417E0,1.638899994E1,-3.778950214E0,1.861053687E1
1.275092370E-1,-7.621950150E0,1.627395058E1,-3.664050102E0,1.834014325E1
1.294732300E-1,-7.276950359E0,1.619700050E1,-3.549000263E0,1.810779486E1
1.314372760E-1,-6.894000530E0,1.619700050E1,-3.549000263E0,1.795732362E1
1.334013070E-1,-6.511050224E0,1.619700050E1,-3.549000263E0,1.781381495E1
1.353649430E-1,-6.166050434E0,1.619700050E1,-3.549000263E0,1.769063046E1
1.373286940E-1,-5.821050167E0,1.619700050E1,-3.549000263E0,1.757335634E1
1.392925100E-1,-5.514000416E0,1.619700050E1,-3.319050074E0,1.742880143E1
1.412563070E-1,-5.208000183E0,1.612005043E1,-2.974050045E0,1.719954259E1
1.432201480E-1,-4.786050320E0,1.592895031E1,-2.475000143E0,1.681556902E1
