"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.045937800E-2,1.459950089E0,2.589405060E1,-5.733000278E0,2.656126132E1
4.242184100E-2,1.729050040E0,2.505105209E1,-6.154950142E0,2.585397912E1
4.438683900E-2,1.959000111E0,2.432295036E1,-6.499950409E0,2.525258306E1
4.635080300E-2,2.227050066E0,2.347905159E1,-6.883050442E0,2.456831290E1
4.831507000E-2,2.380050182E0,2.271300125E1,-7.150950432E0,2.393075755E1
5.027883400E-2,2.419050217E0,2.217600060E1,-7.266000271E0,2.346106490E1
5.224275200E-2,2.494950056E0,2.156295013E1,-7.266000271E0,2.289061717E1
5.420645100E-2,2.494950056E0,2.102595139E1,-7.228050232E0,2.237320088E1
5.617021400E-2,2.494950056E0,2.056605148E1,-7.150950432E0,2.191628028E1
5.813407300E-2,2.457000017E0,2.002995110E1,-7.036050320E0,2.137151829E1
6.009790400E-2,2.457000017E0,1.953195000E1,-6.921000481E0,2.086705939E1
6.206174800E-2,2.380050182E0,1.911000061E1,-6.844950199E0,2.043795747E1
6.402559200E-2,2.457000017E0,1.861200142E1,-6.691050529E0,1.993021834E1
6.598921400E-2,2.419050217E0,1.819005013E1,-6.499950409E0,1.946738510E1
6.795290100E-2,2.341950178E0,1.776900101E1,-6.270000458E0,1.898776009E1
6.991681900E-2,2.304000139E0,1.726995087E1,-6.040050507E0,1.844022315E1
7.188066900E-2,2.341950178E0,1.677195168E1,-5.887050152E0,1.792876050E1
7.384449600E-2,2.341950178E0,1.635000038E1,-5.695050240E0,1.747114307E1
7.580834400E-2,2.341950178E0,1.588995075E1,-5.427000046E0,1.695368972E1
7.777254900E-2,2.610000134E0,1.539195061E1,-5.272950172E0,1.647811420E1
7.973665000E-2,2.649000168E0,1.481700039E1,-4.966950417E0,1.585027756E1
8.170081300E-2,2.649000168E0,1.439595032E1,-4.660050392E0,1.536153173E1
8.366495700E-2,2.839950085E0,1.385895061E1,-4.200000286E0,1.475722979E1
8.562905400E-2,3.031950235E0,1.336095047E1,-3.855000257E0,1.423266478E1
8.759317500E-2,3.184950113E0,1.301595020E1,-3.625050068E0,1.388163733E1
8.955715400E-2,3.415050268E0,1.255605030E1,-3.280050039E0,1.341922858E1
9.152117500E-2,3.300000191E0,1.205805016E1,-3.012000084E0,1.285918813E1
9.348499100E-2,3.376950264E0,1.155900097E1,-2.974050045E0,1.240400218E1
9.544886700E-2,3.415050268E0,1.106100082E1,-2.743950129E0,1.189695633E1
9.741290800E-2,3.492000103E0,1.067805004E1,-2.820000172E0,1.158305738E1
9.937691800E-2,3.376950264E0,1.029495049E1,-2.974050045E0,1.123542488E1
1.013410970E-1,3.376950264E0,9.796050072E0,-3.204000235E0,1.084582904E1
1.033052260E-1,3.300000191E0,9.336000443E0,-2.935050249E0,1.032789550E1
1.052692050E-1,3.262050152E0,8.877000809E0,-2.743950129E0,9.847404575E0
1.072332280E-1,3.031950235E0,8.340000153E0,-2.245050192E0,9.153609951E0
1.091974030E-1,2.955000162E0,7.842000484E0,-2.322000027E0,8.696015276E0
1.111615340E-1,2.572050095E0,7.381950378E0,-2.437050104E0,8.188274928E0
1.131254680E-1,2.111999989E0,6.922050476E0,-2.590050220E0,7.686591370E0
1.150894590E-1,1.575000048E0,6.385050297E0,-2.514000177E0,7.040574503E0
1.170533250E-1,1.345050097E0,5.772000313E0,-1.786050081E0,6.189921023E0
1.190172280E-1,8.089500666E-1,5.197050095E0,-1.326000094E0,5.424205577E0
1.209803340E-1,3.870000243E-1,4.736999989E0,-9.810000658E-1,4.852968065E0
1.229436800E-1,4.200000316E-2,4.162050247E0,-5.209500194E-1,4.194736605E0
1.249072050E-1,-1.870500147E-1,3.586950064E0,-2.205000073E-2,3.591891517E0
1.268706780E-1,-4.930500090E-1,3.127050161E0,3.600000143E-1,3.186085535E0
1.288347690E-1,-7.230000496E-1,2.629050016E0,9.730500579E-1,2.895075038E0
1.307986780E-1,-1.030050039E0,2.245950222E0,1.318050027E0,2.800455562E0
1.327623600E-1,-1.375050068E0,1.786050081E0,1.624950051E0,2.778704779E0
1.347261220E-1,-1.873050094E0,1.363950014E0,1.893000126E0,2.992010323E0
1.366897570E-1,-2.256000042E0,9.040500522E-1,2.008050203E0,3.152635137E0
1.386534300E-1,-2.410050154E0,3.679500222E-1,2.085000038E0,3.207951702E0
1.406180710E-1,-2.524950027E0,-5.295000225E-2,2.122950077E0,3.299256488E0
1.425824280E-1,-2.640000105E0,-3.589500189E-1,2.161050081E0,3.430536856E0
1.445461680E-1,-2.677950144E0,-7.810500264E-1,2.085000038E0,3.482625630E0
1.465101030E-1,-2.601000071E0,-1.240950108E0,2.008050203E0,3.512466962E0
1.484739340E-1,-2.677950144E0,-1.585950017E0,1.816050053E0,3.603427843E0
1.504377950E-1,-2.640000105E0,-1.893000126E0,1.663050056E0,3.649491131E0
1.524018180E-1,-2.716050148E0,-2.122950077E0,1.548000097E0,3.778908538E0
1.543657930E-1,-2.908050060E0,-2.391000032E0,1.432950020E0,4.028272839E0
1.563293990E-1,-2.985000134E0,-2.581950188E0,1.126049995E0,4.104227231E0
1.582931410E-1,-2.946000099E0,-2.736000061E0,9.349500537E-1,4.127801415E0
1.602568250E-1,-3.061050177E0,-2.889000177E0,7.050000429E-1,4.267713119E0
1.622205260E-1,-2.946000099E0,-3.042000055E0,5.899500251E-1,4.275596093E0
1.641843510E-1,-3.061050177E0,-3.118950129E0,4.360500276E-1,4.391812577E0
1.661481390E-1,-2.985000134E0,-3.234000206E0,3.220500052E-1,4.412788159E0
1.681125220E-1,-3.022950172E0,-3.310950041E0,2.449500114E-1,4.490057731E0
1.700767410E-1,-3.061050177E0,-3.310950041E0,1.680000126E-1,4.512276849E0
1.720402080E-1,-3.022950172E0,-3.426000118E0,1.680000126E-1,4.572081425E0
1.740038960E-1,-2.985000134E0,-3.426000118E0,1.300500035E-1,4.545834974E0
1.759675440E-1,-2.830950022E0,-3.426000118E0,1.680000126E-1,4.447468813E0
1.779312040E-1,-2.830950022E0,-3.387000084E0,2.449500114E-1,4.421091280E0
1.798942350E-1,-2.524950027E0,-3.310950041E0,2.830500007E-1,4.173473388E0
1.818574440E-1,-1.911000133E0,-3.271950245E0,5.130000114E-1,3.823708792E0
1.838213980E-1,-1.222050071E0,-3.271950245E0,7.810500264E-1,3.578980850E0
1.857851340E-1,-6.079500318E-1,-3.157050133E0,1.087950110E0,3.394142635E0
1.877491790E-1,-2.629500031E-1,-3.042000055E0,1.432950020E0,3.372870113E0
1.897131340E-1,4.200000316E-2,-2.851050138E0,1.585950017E0,3.262742458E0
1.916769580E-1,2.340000123E-1,-2.620950222E0,1.816050053E0,3.197213453E0
