"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.369434400E-2,-1.781700134E1,-1.898700142E1,4.153950214E0,2.636677952E1
3.565659100E-2,-1.931205177E1,-1.963800049E1,3.733050108E0,2.779464103E1
3.762142000E-2,-2.023200035E1,-2.013600159E1,3.426000118E0,2.874943260E1
3.958487200E-2,-2.046195030E1,-2.044305038E1,2.965950251E0,2.907587626E1
4.154872800E-2,-2.038500023E1,-2.032800102E1,2.314950228E0,2.888139288E1
4.351329200E-2,-2.023200035E1,-1.986795044E1,4.360500276E-1,2.835946813E1
4.547764900E-2,-1.923600006E1,-1.887195015E1,-2.092050076E0,2.702870464E1
4.744140900E-2,-1.697400093E1,-1.726200104E1,-2.359950066E0,2.432411872E1
4.940534400E-2,-1.467495060E1,-1.538400078E1,-2.092050076E0,2.136348119E1
5.136881400E-2,-1.314105034E1,-1.385100079E1,-1.516950130E0,1.915303016E1
5.333242000E-2,-1.229805088E1,-1.235595036E1,-1.402050018E0,1.748934844E1
5.529615200E-2,-1.210695076E1,-1.105305099E1,-2.322000027E0,1.655716996E1
5.725986100E-2,-1.172295094E1,-1.070805073E1,-3.664050102E0,1.629463691E1
5.922355200E-2,-1.130205059E1,-1.086105061E1,-4.315050125E0,1.625787272E1
6.118724800E-2,-1.068795013E1,-1.143600082E1,-4.966950417E0,1.642208846E1
6.315089400E-2,-9.807000160E0,-1.254795074E1,-5.733000278E0,1.692618127E1
6.511455500E-2,-8.772000313E0,-1.342905045E1,-5.542050362E0,1.697061306E1
6.707811300E-2,-8.044050217E0,-1.373595047E1,-4.315050125E0,1.649250547E1
6.904170400E-2,-7.507050514E0,-1.377405071E1,-2.514000177E0,1.588711671E1
7.100469300E-2,-6.817050457E0,-1.396605110E1,-3.670500219E-1,1.554533647E1
7.296785800E-2,-6.127950191E0,-1.423395061E1,1.740000129E0,1.559438117E1
7.493141400E-2,-5.361000061E0,-1.454100037E1,3.310950041E0,1.584750465E1
7.689485600E-2,-4.441050053E0,-1.488600063E1,4.690950394E0,1.622716722E1
7.885860100E-2,-3.291000128E0,-1.553700066E1,6.301050186E0,1.708602659E1
8.082225000E-2,-1.681950092E0,-1.634205055E1,7.909950256E0,1.823345511E1
8.278689600E-2,-2.250000089E-1,-1.691700172E1,9.787950516E0,1.954583198E1
8.475125000E-2,1.192050099E0,-1.756905174E1,1.174305058E1,2.116581677E1
8.671519000E-2,2.649000168E0,-1.814295006E1,1.323795033E1,2.261475553E1
8.867925200E-2,4.105050087E0,-1.871805000E1,1.415805054E1,2.382576813E1
9.064285400E-2,5.523000240E0,-1.925505066E1,1.503900051E1,2.504859365E1
9.260657800E-2,6.903000355E0,-1.990695000E1,1.599705029E1,2.645455896E1
9.457049000E-2,7.516050339E0,-2.032800102E1,1.549905109E1,2.664468471E1
9.653434600E-2,7.438950539E0,-2.036595154E1,1.507800102E1,2.640939382E1
9.849819100E-2,6.940950394E0,-2.021295166E1,1.542300034E1,2.635543865E1
1.004620400E-1,6.787950516E0,-2.044305038E1,1.530795097E1,2.642589533E1
1.024258640E-1,7.363050461E0,-2.117100143E1,1.496295071E1,2.695024504E1
1.043896790E-1,8.091000557E0,-2.201505089E1,1.492395115E1,2.780019916E1
1.063533960E-1,8.781000137E0,-2.281905174E1,1.542300034E1,2.890819996E1
1.083171410E-1,9.586050034E0,-2.389305115E1,1.634205055E1,3.049316095E1
1.102810030E-1,1.019895077E1,-2.481195068E1,1.737705040E1,3.196268722E1
1.122448310E-1,1.019895077E1,-2.523405075E1,1.845000076E1,3.288127799E1
1.142085060E-1,1.027605057E1,-2.577105141E1,1.856505013E1,3.338271097E1
1.161722230E-1,1.016100025E1,-2.615400124E1,1.722405052E1,3.292332947E1
1.181359110E-1,9.853950500E0,-2.623095131E1,1.469400024E1,3.163979757E1
1.200996070E-1,1.000695038E1,-2.623095131E1,1.162800026E1,3.038769903E1
1.220630730E-1,1.050600052E1,-2.653695107E1,8.907000542E0,2.989850293E1
1.240266070E-1,1.127205086E1,-2.749500084E1,7.411950588E0,3.062631570E1
1.259901590E-1,1.200000095E1,-2.841495132E1,6.952050209E0,3.161867302E1
1.279536960E-1,1.261395073E1,-2.879895210E1,6.568950176E0,3.211919211E1
1.299172800E-1,1.303500080E1,-2.895195198E1,5.802000046E0,3.227677143E1
1.318808500E-1,1.353405094E1,-2.895195198E1,4.843950272E0,3.232413823E1
1.338443390E-1,1.395495033E1,-2.860695076E1,3.771000147E0,3.205181294E1
1.358078520E-1,1.410795021E1,-2.791695213E1,2.928000212E0,3.141597779E1
1.377714250E-1,1.422300053E1,-2.695905113E1,2.430000067E0,3.057759118E1
1.397349900E-1,1.445295048E1,-2.584695053E1,1.548000097E0,2.965381820E1
1.416996050E-1,1.387905025E1,-2.462100029E1,2.070000172E-1,2.826419184E1
1.436639130E-1,1.288200092E1,-2.335605049E1,-1.096050024E0,2.669554959E1
1.456275010E-1,1.226895046E1,-2.212995148E1,-2.782050133E0,2.545587753E1
1.475913000E-1,1.157895088E1,-2.105595016E1,-5.119950294E0,2.456906657E1
1.495551220E-1,1.100400066E1,-2.009805107E1,-8.301000595E0,2.437060316E1
