"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.950659900E-2,-5.169000149E0,1.504695034E1,-4.392000198E0,1.650511869E1
4.146951000E-2,-5.016000271E0,1.462605095E1,-4.237950325E0,1.603252469E1
4.343490600E-2,-4.441050053E0,1.435695076E1,-4.047000408E0,1.556352058E1
4.539902700E-2,-3.981000185E0,1.412700081E1,-3.817050219E0,1.516543394E1
4.736352200E-2,-3.367950201E0,1.397400093E1,-3.394950151E0,1.476961330E1
4.932773500E-2,-2.793000221E0,1.393605042E1,-2.935050249E0,1.451305865E1
5.129207500E-2,-2.295000076E0,1.378200054E1,-2.437050104E0,1.418272814E1
5.325637700E-2,-2.065050125E0,1.385895061E1,-1.861950040E0,1.413512653E1
5.522069100E-2,-1.795950055E0,1.393605042E1,-1.441050053E0,1.412499781E1
5.718517700E-2,-1.605000019E0,1.420395088E1,-1.210950017E0,1.434554445E1
5.914961200E-2,-1.375050068E0,1.443405056E1,-1.018950105E0,1.453515867E1
6.111374800E-2,-1.336950064E0,1.466400051E1,-8.269500136E-1,1.474802335E1
6.307798300E-2,-1.489950061E0,1.497105026E1,-4.060500264E-1,1.505048749E1
6.504248200E-2,-1.605000019E0,1.535400105E1,-9.900000691E-2,1.543797831E1
6.700690400E-2,-1.605000019E0,1.585200119E1,1.680000126E-1,1.593393206E1
6.897029200E-2,-1.873050094E0,1.642695045E1,3.220500052E-1,1.653652727E1
7.093398300E-2,-1.950000048E0,1.688700104E1,5.509500504E-1,1.700814070E1
7.289814600E-2,-1.987950087E0,1.734705162E1,7.429500222E-1,1.747638750E1
7.486218800E-2,-1.911000133E0,1.757700157E1,1.011000037E0,1.770946151E1
7.682658600E-2,-1.795950055E0,1.780695152E1,1.318050027E0,1.794575758E1
7.879088000E-2,-1.795950055E0,1.784505081E1,1.585950017E0,1.800518016E1
8.075537000E-2,-1.873050094E0,1.792200089E1,1.969950080E0,1.812697260E1
8.271980300E-2,-1.911000133E0,1.795995140E1,2.275950193E0,1.820416779E1
8.468381200E-2,-2.179949999E0,1.795995140E1,2.391000032E0,1.824907991E1
8.664798300E-2,-2.218050003E0,1.773000145E1,2.314950228E0,1.801753845E1
8.861249300E-2,-2.448000193E0,1.753905106E1,2.046000004E0,1.782686548E1
9.057690400E-2,-2.524950027E0,1.726995087E1,1.585950017E0,1.752546185E1
9.254137400E-2,-2.448000193E0,1.688700104E1,1.279950023E0,1.711145175E1
9.450582700E-2,-2.371050119E0,1.638899994E1,5.899500251E-1,1.657013092E1
9.647095300E-2,-2.218050003E0,1.588995075E1,-1.759500057E-1,1.604497551E1
9.843592300E-2,-2.140950203E0,1.546905041E1,-8.659500480E-1,1.564049417E1
1.004002980E-1,-2.179949999E0,1.520100117E1,-1.555950046E0,1.543514169E1
1.023648480E-1,-2.218050003E0,1.500900078E1,-2.092050076E0,1.531556475E1
1.043291590E-1,-2.371050119E0,1.481700039E1,-2.475000143E0,1.520825450E1
1.062935410E-1,-2.485950232E0,1.466400051E1,-2.590050220E0,1.509705997E1
1.082578210E-1,-2.563050032E0,1.458705044E1,-2.398950100E0,1.500354050E1
1.102221410E-1,-2.601000071E0,1.454895115E1,-2.014950037E0,1.491634019E1
1.121864460E-1,-2.716050148E0,1.458705044E1,-1.632000089E0,1.492723662E1
1.141507560E-1,-2.830950022E0,1.466400051E1,-1.479000092E0,1.500781897E1
1.161150640E-1,-2.677950144E0,1.458705044E1,-1.210950017E0,1.488018338E1
1.180793720E-1,-2.332950115E0,1.443405056E1,-1.018950105E0,1.465683223E1
1.200434700E-1,-2.103000164E0,1.420395088E1,-8.269500136E-1,1.438258241E1
1.220076510E-1,-1.911000133E0,1.401195049E1,-8.269500136E-1,1.416582241E1
1.239718000E-1,-1.567050099E0,1.389705086E1,-9.810000658E-1,1.401948750E1
1.259359580E-1,-1.183050036E0,1.362900066E1,-9.040500522E-1,1.371009019E1
1.279000660E-1,-7.230000496E-1,1.332300091E1,-6.360000372E-1,1.335775349E1
1.298641890E-1,-7.200000435E-2,1.274805069E1,-1.369500011E-1,1.274898959E1
1.318285080E-1,4.639500082E-1,1.221105099E1,2.449500114E-1,1.222231632E1
1.337927830E-1,9.240000248E-1,1.140600014E1,9.730500579E-1,1.148466114E1
1.357570970E-1,1.498950124E0,1.048605061E1,1.663050056E0,1.072239918E1
1.377213990E-1,2.035050154E0,9.565950394E0,2.467950106E0,1.008660566E1
1.396855280E-1,2.494950056E0,8.722949982E0,2.965950251E0,9.545234049E0
1.416497080E-1,2.992950201E0,7.726950169E0,3.463950157E0,8.981228229E0
1.436138830E-1,3.415050268E0,6.883050442E0,3.847950220E0,8.593350488E0
1.455780720E-1,3.798000097E0,6.079050064E0,4.000950336E0,8.208974236E0
1.475422210E-1,4.105050087E0,5.274000168E0,3.733050108E0,7.655205882E0
1.495063820E-1,4.564949989E0,4.354050159E0,3.463950157E0,7.196907106E0
1.514710740E-1,4.833000183E0,3.549000263E0,3.157950163E0,6.776868220E0
1.534356110E-1,4.987050056E0,2.935950041E0,2.851050138E0,6.451275672E0
1.554000700E-1,5.178000450E0,2.245950222E0,2.659050226E0,6.239112851E0
1.573645450E-1,5.215950012E0,1.633050084E0,2.545050144E0,6.029118289E0
1.593291380E-1,5.254950047E0,1.018950105E0,2.583000183E0,5.943454320E0
1.612936970E-1,5.215950012E0,4.830000103E-1,2.659050226E0,5.874518844E0
1.632588620E-1,5.101050377E0,-9.105000645E-2,2.889000177E0,5.863047593E0
1.652238500E-1,4.909950256E0,-4.740000367E-1,3.081000090E0,5.815913437E0
1.671880280E-1,4.564949989E0,-8.190000653E-1,3.388050079E0,5.743554026E0
1.691524540E-1,4.143000126E0,-1.240950108E0,3.541050196E0,5.589583500E0
1.711167410E-1,3.682950258E0,-1.585950017E0,3.655950069E0,5.426355220E0
1.730810690E-1,3.223050117E0,-1.893000126E0,3.541050196E0,5.148838512E0
1.750452380E-1,2.839950085E0,-2.275950193E0,3.426000118E0,4.998273960E0
1.770094540E-1,2.494950056E0,-2.620950222E0,3.196050167E0,4.827928388E0
1.789735920E-1,2.227050066E0,-2.965950251E0,3.081000090E0,4.821739773E0
1.809377560E-1,1.996950150E0,-3.271950245E0,2.965950251E0,4.846682287E0
1.829022230E-1,1.920000076E0,-3.655950069E0,2.773950100E0,4.974652788E0
1.848666010E-1,1.920000076E0,-3.961950302E0,2.659050226E0,5.143345078E0
1.868304020E-1,1.882050037E0,-4.384050369E0,2.545050144E0,5.407336703E0
1.887943720E-1,1.882050037E0,-4.690050125E0,2.545050144E0,5.658264995E0
1.907586880E-1,1.996950150E0,-4.996950150E0,2.545050144E0,5.952696946E0
1.927229370E-1,2.111999989E0,-5.188950062E0,2.545050144E0,6.153293990E0
1.946874350E-1,2.188950062E0,-5.494950294E0,2.506050110E0,6.423882647E0
1.966518600E-1,2.188950062E0,-5.764050484E0,2.353049994E0,6.599441236E0
1.986161490E-1,2.149950027E0,-5.878950119E0,2.275950193E0,6.660652288E0
2.005804780E-1,2.111999989E0,-5.955000401E0,2.085000038E0,6.653555356E0
2.025447860E-1,1.959000111E0,-5.917050362E0,1.893000126E0,6.514032230E0
2.045090970E-1,1.767000079E0,-5.878950119E0,1.740000129E0,6.380591213E0
2.064737640E-1,1.614000082E0,-5.725050449E0,1.548000097E0,6.146340636E0
2.084383260E-1,1.384050012E0,-5.419050217E0,1.432950020E0,5.773650963E0
2.104025910E-1,1.269000053E0,-5.227050304E0,1.240950108E0,5.520178728E0
2.123669430E-1,1.077000022E0,-4.882050037E0,8.200500607E-1,5.066243551E0
2.143326340E-1,8.850000501E-1,-4.651950359E0,2.070000172E-1,4.739906776E0
2.162979360E-1,7.699500322E-1,-4.306950092E0,-4.060500264E-1,4.394032177E0
2.182615340E-1,6.169500351E-1,-4.039050102E0,-9.810000658E-1,4.202013113E0
2.202256310E-1,5.020500422E-1,-3.732000113E0,-1.441050053E0,4.031935557E0
2.221899740E-1,3.870000243E-1,-3.426000118E0,-1.747050047E0,3.865155844E0
2.241542440E-1,2.719500065E-1,-3.042000055E0,-1.824000120E0,3.557344175E0
2.261186130E-1,8.100000024E-2,-2.544000149E0,-1.747050047E0,3.087180206E0
