"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.457652700E-2,-3.019500077E-1,9.430500269E-1,6.070950508E0,6.151175272E0
3.653817000E-2,-3.299999982E-2,1.288050056E0,5.725950241E0,5.869128394E0
3.850237300E-2,3.109500110E-1,1.555950046E0,5.304000378E0,5.536252384E0
4.046579700E-2,7.320000529E-1,1.900950074E0,4.921050072E0,5.325989962E0
4.242945000E-2,1.192050099E0,2.169000149E0,4.461000443E0,5.101575250E0
4.439169200E-2,1.575000048E0,2.476050138E0,4.000950336E0,4.961759066E0
4.635435800E-2,2.149950027E0,2.782050133E0,3.579000235E0,5.017103820E0
4.831701000E-2,2.649000168E0,3.051000118E0,3.118950129E0,5.104277962E0
5.027966600E-2,3.262050152E0,3.280950069E0,2.545050144E0,5.280424679E0
5.224258900E-2,3.798000097E0,3.549000263E0,1.816050053E0,5.506200632E0
5.420543300E-2,4.258049965E0,3.778950214E0,1.356000066E0,5.852366223E0
5.616889600E-2,4.717950344E0,3.970950127E0,7.050000429E-1,6.206812823E0
5.813218800E-2,5.215950012E0,4.162050247E0,-1.369500011E-1,6.674395260E0
6.009437300E-2,5.676000118E0,4.276950359E0,-9.810000658E-1,7.174374039E0
6.205688300E-2,6.136050224E0,4.468950272E0,-1.786050081E0,7.798243634E0
6.401969500E-2,6.634950161E0,4.545000076E0,-2.551950216E0,8.437537510E0
6.598241900E-2,7.210050106E0,4.621950150E0,-3.319050074E0,9.184951775E0
6.794495200E-2,7.630950451E0,4.699050426E0,-3.894000292E0,9.771167687E0
6.990755500E-2,7.899000168E0,4.852050304E0,-4.353000164E0,1.024134787E1
7.187035100E-2,8.053050041E0,4.966950417E0,-4.736999989E0,1.058118048E1
7.383309100E-2,8.014050484E0,5.044050217E0,-4.966950417E0,1.069289690E1
7.579591100E-2,7.938000202E0,5.158950329E0,-4.927950382E0,1.067292419E1
7.775870700E-2,7.669050217E0,5.197050095E0,-4.890000343E0,1.047548396E1
7.972162400E-2,7.095000267E0,5.197050095E0,-4.698000431E0,9.970936091E0
8.168452500E-2,6.405000210E0,5.119950294E0,-4.200000286E0,9.212921421E0
8.364722800E-2,5.523000240E0,5.044050217E0,-3.433950186E0,8.230309115E0
8.560998900E-2,4.488000393E0,4.929000378E0,-2.590050220E0,7.151611874E0
8.757275800E-2,3.376950264E0,4.736999989E0,-1.824000120E0,6.096715379E0
8.953552500E-2,2.341950178E0,4.507050037E0,-8.659500480E-1,5.152484853E0
9.149756000E-2,1.614000082E0,4.239000320E0,1.500000060E-2,4.535895169E0
9.345982000E-2,1.269000053E0,4.009050369E0,7.429500222E-1,4.270224904E0
9.542285600E-2,1.192050099E0,3.702000141E0,1.663050056E0,4.229837346E0
9.738566400E-2,1.192050099E0,3.472050190E0,2.659050226E0,4.532842824E0
9.934847200E-2,1.306950092E0,3.241950035E0,3.541050196E0,4.975680362E0
1.013112800E-1,1.306950092E0,3.051000118E0,4.423050404E0,5.529927227E0
1.032740050E-1,1.498950124E0,2.896950245E0,5.341950417E0,6.259041975E0
1.052367820E-1,1.651950121E0,2.743950129E0,6.262050152E0,7.033596066E0
1.071995040E-1,1.843950033E0,2.743950129E0,7.258950233E0,7.976325753E0
1.091622430E-1,2.111999989E0,2.782050133E0,8.409000397E0,9.105582604E0
1.111248370E-1,2.265000105E0,2.974050045E0,9.442950249E0,1.015600849E1
1.130874740E-1,2.341950178E0,3.280950069E0,1.055505085E1,1.129860445E1
1.150502500E-1,2.419050217E0,3.664050102E0,1.159005070E1,1.239380258E1
1.170129960E-1,2.304000139E0,4.085999966E0,1.262505054E1,1.346832260E1
1.189757690E-1,2.188950062E0,4.545000076E0,1.342995071E1,1.434615294E1
1.209385340E-1,2.074050188E0,5.082000256E0,1.392795086E1,1.497051188E1
1.229013040E-1,1.996950150E0,5.734050274E0,1.392795086E1,1.519391186E1
1.248640720E-1,1.729050040E0,6.577050209E0,1.350600052E1,1.512148318E1
1.268270030E-1,1.384050012E0,7.765050411E0,1.270095062E1,1.495077754E1
1.287899000E-1,9.240000248E-1,9.375000000E0,1.170495033E1,1.502498796E1
1.307519270E-1,1.960500032E-1,1.121400070E1,1.047795010E1,1.534860533E1
1.327142090E-1,-4.930500090E-1,1.328400040E1,9.367050171E0,1.626190007E1
1.346769260E-1,-9.529500604E-1,1.523895073E1,8.140049934E0,1.730300974E1
1.366395150E-1,-1.222050071E0,1.673400116E1,6.799050331E0,1.810379205E1
1.386024840E-1,-1.336950064E0,1.784505081E1,5.112000465E0,1.861090602E1
1.405653500E-1,-1.605000019E0,1.891800117E1,2.659050226E0,1.917126343E1
1.425289590E-1,-1.911000133E0,1.995300102E1,-5.209500194E-1,2.005107379E1
1.444923500E-1,-2.448000193E0,2.125605011E1,-4.009050369E0,2.176889653E1
1.464550140E-1,-2.985000134E0,2.278905106E1,-6.997950554E0,2.402545287E1
1.484178910E-1,-3.598050117E0,2.462895203E1,-9.144000053E0,2.651686217E1
1.503806220E-1,-3.751050234E0,2.650695038E1,-9.796050072E0,2.850704112E1
1.523434100E-1,-3.636000156E0,2.803995132E1,-8.722949982E0,2.958968104E1
1.543061760E-1,-2.985000134E0,2.907495117E1,-6.768000126E0,3.000114726E1
1.562689490E-1,-2.332950115E0,2.999505234E1,-4.545000076E0,3.042700851E1
1.582319420E-1,-1.567050099E0,3.095295143E1,-2.743950129E0,3.111382507E1
1.601948700E-1,-1.144950032E0,3.152805138E1,-2.206950188E0,3.162593182E1
1.621574220E-1,-8.380500674E-1,3.191100121E1,-2.053950071E0,3.198801395E1
1.641200920E-1,-1.030050039E0,3.256305313E1,-2.475000143E0,3.267321622E1
