"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.003955200E-2,-4.930500090E-1,-5.854095459E1,-2.229105186E1,6.264325547E1
4.200156400E-2,-1.106999993E0,-6.210495377E1,-2.336400032E1,6.636359877E1
4.396593600E-2,-1.413000107E0,-6.513300323E1,-2.482005119E1,6.971613602E1
4.592847600E-2,-1.567050099E0,-6.716400146E1,-2.547195053E1,7.184900140E1
4.789155200E-2,-1.336950064E0,-6.858300018E1,-2.577900124E1,7.328009453E1
4.985528400E-2,-1.099500060E-1,-6.977100372E1,-2.620005035E1,7.452816708E1
5.181883800E-2,2.494950056E0,-7.134195709E1,-2.650695038E1,7.614800087E1
5.378183400E-2,5.599950314E0,-7.141905212E1,-2.478195190E1,7.580359879E1
5.574499400E-2,8.167950630E0,-7.138005066E1,-2.194605064E1,7.512294049E1
5.770805700E-2,8.743050575E0,-6.996195221E1,-1.765305138E1,7.268250074E1
5.967114800E-2,8.628000259E0,-6.831405640E1,-1.297695065E1,7.006892277E1
6.163369800E-2,9.547050476E0,-6.636000061E1,-7.879950523E0,6.750473668E1
6.359642700E-2,1.161705017E1,-6.528600311E1,-3.165000200E0,6.638701141E1
6.555866200E-2,1.111905098E1,-6.333195114E1,8.200500607E-1,6.430584586E1
6.752104200E-2,1.073595047E1,-6.099405289E1,4.498950005E0,6.209489247E1
6.948419200E-2,1.046700096E1,-5.796600342E1,6.376950264E0,5.924762574E1
7.144711700E-2,8.436000824E0,-5.474595261E1,6.760950089E0,5.580318882E1
7.340966100E-2,5.178000450E0,-5.022405243E1,6.109050274E0,5.085850594E1
7.537233100E-2,1.039050102E0,-4.550895309E1,4.690950394E0,4.576187772E1
7.733462100E-2,-2.448000193E0,-4.083300018E1,3.694050074E0,4.107277218E1
7.929702300E-2,-4.057950020E0,-3.734595108E1,3.426000118E0,3.772167145E1
8.126017000E-2,-3.828000069E0,-3.450900269E1,3.388050079E0,3.488558061E1
8.322309800E-2,-4.210950375E0,-3.198000145E1,3.771000147E0,3.247572998E1
8.518600100E-2,-4.173000336E0,-2.937300110E1,4.153950214E0,2.995734347E1
8.714892600E-2,-4.173000336E0,-2.692005157E1,4.461000443E0,2.760441330E1
8.911225400E-2,-4.288050175E0,-2.492700195E1,5.074050426E0,2.579706938E1
9.107546300E-2,-4.402950287E0,-2.304900169E1,5.533950329E0,2.410948064E1
9.303847300E-2,-3.943050146E0,-2.155500031E1,6.531000137E0,2.286524973E1
9.500154200E-2,-3.138000250E0,-2.071095085E1,7.527000427E0,2.225862229E1
9.696463500E-2,-2.295000076E0,-1.998300171E1,8.409000397E0,2.180134561E1
9.892774100E-2,-1.720050097E0,-1.925505066E1,8.983950615E0,2.131729150E1
1.008904090E-1,-1.260000110E0,-1.837305069E1,9.481950760E0,2.071385966E1
1.028532050E-1,-1.222050071E0,-1.729995155E1,9.787950516E0,1.991445971E1
1.048160130E-1,-1.413000107E0,-1.641900063E1,9.865050316E0,1.920675320E1
1.067788180E-1,-1.528050065E0,-1.553700066E1,1.021005058E1,1.865418075E1
1.087417310E-1,-1.758000135E0,-1.480905056E1,1.047795010E1,1.822596997E1
1.107046020E-1,-1.720050097E0,-1.434900093E1,1.063200092E1,1.794134453E1
1.126677590E-1,-1.567050099E0,-1.385100079E1,1.093800068E1,1.771851370E1
