"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.143182900E-2,-9.529500604E-1,8.685000420E0,-2.140500098E-1,8.739746193E0
3.339108000E-2,-9.529500604E-1,8.722949982E0,-2.140500098E-1,8.777459063E0
3.535306000E-2,-9.150000215E-1,8.685000420E0,-2.140500098E-1,8.735689711E0
3.731326100E-2,-9.529500604E-1,8.685000420E0,-2.520000041E-1,8.740757982E0
3.927398300E-2,-1.030050039E0,8.722949982E0,-2.520000041E-1,8.787170390E0
4.123476000E-2,-1.030050039E0,8.685000420E0,-2.910000086E-1,8.750709479E0
4.319552000E-2,-9.919500351E-1,8.722949982E0,-2.910000086E-1,8.783991249E0
4.515593100E-2,-9.919500351E-1,8.722949982E0,-3.289500177E-1,8.785330351E0
4.711644500E-2,-9.919500351E-1,8.761950493E0,-2.910000086E-1,8.822721934E0
4.907730200E-2,-9.529500604E-1,8.800050735E0,-2.910000086E-1,8.856279567E0
5.103805800E-2,-9.919500351E-1,8.800050735E0,-1.759500057E-1,8.857528788E0
5.299878600E-2,-9.919500351E-1,8.800050735E0,-2.910000086E-1,8.860560864E0
5.495952200E-2,-9.919500351E-1,8.914950371E0,-3.670500219E-1,8.977473515E0
5.692016100E-2,-9.529500604E-1,8.914950371E0,-3.670500219E-1,8.973247999E0
5.888082900E-2,-1.030050039E0,8.914950371E0,-4.060500264E-1,8.983441424E0
6.084179500E-2,-9.919500351E-1,8.953050613E0,-3.670500219E-1,9.015309528E0
6.280267300E-2,-9.919500351E-1,8.991000175E0,-2.910000086E-1,9.050233700E0
6.476342000E-2,-1.030050039E0,8.991000175E0,-4.440000355E-1,9.060696622E0
6.672420900E-2,-1.030050039E0,8.991000175E0,-5.209500194E-1,9.064793222E0
6.868492900E-2,-1.106999993E0,8.991000175E0,-4.819500148E-1,9.071703752E0
7.064567000E-2,-1.068000078E0,9.030000687E0,-5.590500236E-1,9.110108314E0
7.260644300E-2,-1.106999993E0,9.030000687E0,-5.970000029E-1,9.117168990E0
7.456720700E-2,-1.144950032E0,9.030000687E0,-5.970000029E-1,9.121854635E0
7.652798100E-2,-1.106999993E0,9.030000687E0,-7.510500550E-1,9.128550683E0
7.848874900E-2,-1.106999993E0,9.067950249E0,-5.970000029E-1,9.154757217E0
8.044938500E-2,-1.144950032E0,9.106050491E0,-5.590500236E-1,9.194759543E0
8.241005900E-2,-1.222050071E0,9.067950249E0,-9.040500522E-1,9.194478484E0
8.437097900E-2,-1.144950032E0,9.067950249E0,-9.040500522E-1,9.184548916E0
8.633182600E-2,-1.106999993E0,9.106050491E0,-7.120500207E-1,9.200685831E0
8.829247700E-2,-1.144950032E0,9.067950249E0,-8.269500136E-1,9.177280567E0
9.025316500E-2,-1.144950032E0,9.030000687E0,-9.040500522E-1,9.147083113E0
9.221412700E-2,-1.106999993E0,9.067950249E0,-7.510500550E-1,9.166092236E0
9.417500900E-2,-1.183050036E0,9.106050491E0,-8.269500136E-1,9.219740195E0
9.613558000E-2,-1.183050036E0,9.067950249E0,-8.269500136E-1,9.182111708E0
9.809624200E-2,-1.183050036E0,9.067950249E0,-8.269500136E-1,9.182111708E0
1.000571210E-1,-1.222050071E0,9.030000687E0,-9.040500522E-1,9.157053307E0
1.020179660E-1,-1.183050036E0,9.106050491E0,-7.510500550E-1,9.213242596E0
1.039785430E-1,-1.183050036E0,9.067950249E0,-8.659500480E-1,9.185706211E0
1.059391990E-1,-1.183050036E0,9.067950249E0,-9.810000658E-1,9.197265367E0
1.078996720E-1,-1.106999993E0,9.030000687E0,-1.018950105E0,9.154486370E0
1.098601990E-1,-1.144950032E0,9.030000687E0,-9.810000658E-1,9.155008690E0
1.118211430E-1,-1.144950032E0,8.914950371E0,-1.096050024E0,9.054754350E0
1.137819650E-1,-1.144950032E0,8.914950371E0,-1.134000063E0,9.059426407E0
1.157427270E-1,-1.183050036E0,8.914950371E0,-1.057050109E0,9.055015319E0
1.177035060E-1,-1.222050071E0,8.914950371E0,-1.096050024E0,9.064826096E0
1.196646330E-1,-1.183050036E0,8.914950371E0,-1.057050109E0,9.055015319E0
1.216256580E-1,-1.183050036E0,8.914950371E0,-9.420000315E-1,9.042306761E0
1.235866000E-1,-1.297950029E0,8.953050613E0,-9.810000658E-1,9.099678604E0
1.255475410E-1,-1.260000110E0,8.914950371E0,-9.810000658E-1,9.056837280E0
1.275081450E-1,-1.297950029E0,8.838000298E0,-1.057050109E0,8.995125262E0
1.294688480E-1,-1.297950029E0,8.838000298E0,-1.096050024E0,8.999791619E0
1.314295830E-1,-1.336950064E0,8.761950493E0,-1.096050024E0,8.930875521E0
1.333903080E-1,-1.413000107E0,8.722949982E0,-1.096050024E0,8.904366981E0
1.353512700E-1,-1.452000022E0,8.685000420E0,-1.057050109E0,8.868759287E0
1.373121590E-1,-1.452000022E0,8.608050346E0,-1.057050109E0,8.793417411E0
1.392727740E-1,-1.375050068E0,8.532000542E0,-1.057050109E0,8.706500495E0
1.412334690E-1,-1.489950061E0,8.493000031E0,-1.018950105E0,8.682698890E0
1.431938900E-1,-1.528050065E0,8.455050468E0,-1.096050024E0,8.661647712E0
