"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.476403700E-2,-2.295000076E0,8.800050735E0,7.810500264E-1,9.127867081E0
3.672423700E-2,-2.410050154E0,8.914950371E0,7.429500222E-1,9.264807423E0
3.868711400E-2,-2.448000193E0,8.877000809E0,7.810500264E-1,9.241422371E0
4.064860300E-2,-2.371050119E0,8.914950371E0,7.429500222E-1,9.254738976E0
4.261049900E-2,-2.448000193E0,8.991000175E0,8.200500607E-1,9.354318318E0
4.457193100E-2,-2.485950232E0,8.953050613E0,7.810500264E-1,9.324543044E0
4.653349900E-2,-2.485950232E0,9.030000687E0,8.580000401E-1,9.405159490E0
4.849525600E-2,-2.524950027E0,9.067950249E0,8.580000401E-1,9.451944690E0
5.045695800E-2,-2.563050032E0,9.030000687E0,8.959500194E-1,9.429361818E0
5.241860500E-2,-2.563050032E0,9.067950249E0,9.730500579E-1,9.473319038E0
5.438026800E-2,-2.601000071E0,9.067950249E0,9.349500537E-1,9.479823558E0
5.634174100E-2,-2.563050032E0,9.106050491E0,1.011000037E0,9.513753312E0
5.830330100E-2,-2.640000105E0,9.106050491E0,1.011000037E0,9.534772005E0
6.026488000E-2,-2.640000105E0,9.145050049E0,1.050000072E0,9.576222695E0
6.222645300E-2,-2.677950144E0,9.145050049E0,1.087950110E0,9.590984976E0
6.418794200E-2,-2.640000105E0,9.067950249E0,1.165050030E0,9.516021429E0
6.614945500E-2,-2.716050148E0,9.067950249E0,1.165050030E0,9.537399629E0
6.811085700E-2,-2.755050182E0,9.106050491E0,1.203000069E0,9.589455992E0
7.007229600E-2,-2.716050148E0,9.106050491E0,1.240950108E0,9.583164463E0
7.203380500E-2,-2.716050148E0,9.106050491E0,1.318050027E0,9.593452967E0
7.399529400E-2,-2.716050148E0,9.106050491E0,1.279950023E0,9.588292654E0
7.595652600E-2,-2.755050182E0,9.106050491E0,1.318050027E0,9.604567295E0
7.791783400E-2,-2.755050182E0,9.030000687E0,1.279950023E0,9.527302135E0
7.987951300E-2,-2.793000221E0,9.145050049E0,1.318050027E0,9.652463235E0
8.184110700E-2,-2.793000221E0,9.145050049E0,1.240950108E0,9.642237697E0
8.380263700E-2,-2.793000221E0,9.106050491E0,1.240950108E0,9.605257048E0
8.576418600E-2,-2.755050182E0,9.183000565E0,1.240950108E0,9.667355277E0
8.772590200E-2,-2.793000221E0,9.145050049E0,1.240950108E0,9.642237697E0
8.968756900E-2,-2.793000221E0,9.145050049E0,1.318050027E0,9.652463235E0
9.164929500E-2,-2.755050182E0,9.183000565E0,1.279950023E0,9.672438831E0
9.361101500E-2,-2.755050182E0,9.145050049E0,1.356000066E0,9.646811809E0
9.557252300E-2,-2.830950022E0,9.145050049E0,1.356000066E0,9.668761792E0
9.753409400E-2,-2.830950022E0,9.183000565E0,1.356000066E0,9.704664527E0
9.949576100E-2,-2.793000221E0,9.106050491E0,1.356000066E0,9.620797366E0
1.014574000E-1,-2.755050182E0,9.106050491E0,1.356000066E0,9.609848762E0
1.034192670E-1,-2.677950144E0,9.145050049E0,1.356000066E0,9.625076288E0
1.053810770E-1,-2.640000105E0,9.183000565E0,1.356000066E0,9.650690965E0
1.073426150E-1,-2.640000105E0,9.183000565E0,1.395000100E0,9.656247988E0
1.093042330E-1,-2.677950144E0,9.220950127E0,1.432950020E0,9.708279146E0
1.112657580E-1,-2.677950144E0,9.220950127E0,1.432950020E0,9.708279146E0
1.132273100E-1,-2.677950144E0,9.259950638E0,1.432950020E0,9.745329576E0
1.151889660E-1,-2.755050182E0,9.298050880E0,1.432950020E0,9.802928003E0
1.171506020E-1,-2.677950144E0,9.259950638E0,1.432950020E0,9.745329576E0
1.191123490E-1,-2.716050148E0,9.298050880E0,1.395000100E0,9.786557304E0
1.210740630E-1,-2.563050032E0,9.298050880E0,1.240950108E0,9.724347423E0
1.230357080E-1,-2.677950144E0,9.336000443E0,1.240950108E0,9.791439036E0
1.249973730E-1,-2.755050182E0,9.451050758E0,1.203000069E0,9.917654517E0
1.269591280E-1,-2.908050060E0,9.490050316E0,1.126049995E0,9.989284196E0
1.289208470E-1,-2.946000099E0,9.565950394E0,9.730500579E-1,1.005649790E1
1.308827150E-1,-2.985000134E0,9.604950905E0,8.200500607E-1,1.009147114E1
1.328445390E-1,-3.100050211E0,9.565950394E0,7.429500222E-1,1.008313904E1
1.348062090E-1,-3.214950085E0,9.681000710E0,6.660000086E-1,1.022258455E1
1.367679250E-1,-3.291000128E0,9.604950905E0,6.280500293E-1,1.017252233E1
1.387296130E-1,-3.367950201E0,9.643050194E0,5.130000114E-1,1.022715379E1
1.406913100E-1,-3.367950201E0,9.604950905E0,5.509500504E-1,1.019321914E1
1.426528210E-1,-3.406050205E0,9.604950905E0,6.280500293E-1,1.021032354E1
1.446143870E-1,-3.445050240E0,9.604950905E0,6.280500293E-1,1.022339962E1
1.465758760E-1,-3.520950079E0,9.643050194E0,6.280500293E-1,1.028493818E1
1.485373870E-1,-3.598050117E0,9.604950905E0,6.660000086E-1,1.027835602E1
1.504991100E-1,-3.675000191E0,9.643050194E0,6.280500293E-1,1.033868900E1
1.524607700E-1,-3.828000069E0,9.643050194E0,4.750500321E-1,1.038593636E1
1.544221080E-1,-3.904950142E0,9.681000710E0,4.360500276E-1,1.044799263E1
1.563835410E-1,-3.981000185E0,9.681000710E0,4.750500321E-1,1.047834957E1
1.583451420E-1,-4.096050262E0,9.681000710E0,4.750500321E-1,1.052259830E1
1.603066930E-1,-4.134000301E0,9.681000710E0,5.509500504E-1,1.054112324E1
1.622681850E-1,-4.210950375E0,9.604950905E0,5.509500504E-1,1.050193939E1
1.642296950E-1,-4.288050175E0,9.681000710E0,5.509500504E-1,1.060248532E1
1.661921380E-1,-4.288050175E0,9.643050194E0,3.979500234E-1,1.056097323E1
1.681543080E-1,-4.326000214E0,9.604950905E0,2.830500007E-1,1.053800157E1
1.701148830E-1,-4.402950287E0,9.604950905E0,3.220500052E-1,1.057093985E1
1.720759260E-1,-4.363950253E0,9.604950905E0,5.130000114E-1,1.056230622E1
1.740380190E-1,-4.363950253E0,9.604950905E0,7.429500222E-1,1.057596891E1
1.759998220E-1,-4.363950253E0,9.528000832E0,7.810500264E-1,1.050889627E1
1.779613610E-1,-4.363950253E0,9.604950905E0,8.200500607E-1,1.058166460E1
1.799229780E-1,-4.326000214E0,9.604950905E0,7.050000429E-1,1.055776419E1
1.818846370E-1,-4.288050175E0,9.604950905E0,6.280500293E-1,1.053740495E1
1.838462830E-1,-4.326000214E0,9.681000710E0,5.509500504E-1,1.061789049E1
1.858078590E-1,-4.249050140E0,9.720000267E0,4.360500276E-1,1.061710751E1
1.877694490E-1,-4.096050262E0,9.757950783E0,2.830500007E-1,1.058656453E1
1.897318790E-1,-3.943050146E0,9.796050072E0,1.300500035E-1,1.056064176E1
1.916940620E-1,-3.675000191E0,9.720000267E0,-1.759500057E-1,1.039302603E1
1.936554910E-1,-3.675000191E0,9.873000145E0,-2.205000073E-2,1.053481108E1
1.956171410E-1,-3.636000156E0,1.006500053E1,5.295000225E-2,1.070175390E1
1.975776900E-1,-3.520950079E0,1.006500053E1,3.979500234E-1,1.067050558E1
1.995385790E-1,-3.445050240E0,1.021800041E1,8.200500607E-1,1.081426769E1
2.015002730E-1,-3.406050205E0,1.021800041E1,7.429500222E-1,1.079632739E1
2.034617310E-1,-3.253050089E0,1.041000080E1,6.660000086E-1,1.092675650E1
2.054234630E-1,-3.100050211E0,1.063995075E1,8.959500194E-1,1.111852462E1
2.073851150E-1,-2.985000134E0,1.071600056E1,8.200500607E-1,1.115416406E1
