"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.489330600E-2,-2.677950144E0,9.106050491E0,-1.479000092E0,9.606196635E0
3.685362500E-2,-2.755050182E0,9.220950127E0,-1.479000092E0,9.736717312E0
3.881661300E-2,-2.793000221E0,9.145050049E0,-1.479000092E0,9.675754849E0
4.077790300E-2,-2.830950022E0,9.183000565E0,-1.479000092E0,9.722613777E0
4.273969000E-2,-2.869950056E0,9.259950638E0,-1.516950130E0,9.812463342E0
4.470115300E-2,-2.946000099E0,9.298050880E0,-1.479000092E0,9.865095439E0
4.666273400E-2,-3.022950172E0,9.336000443E0,-1.441050053E0,9.918455387E0
4.862431000E-2,-3.061050177E0,9.336000443E0,-1.441050053E0,9.930133821E0
5.058588800E-2,-3.061050177E0,9.412950516E0,-1.479000092E0,1.000805210E1
5.254759900E-2,-3.138000250E0,9.451050758E0,-1.479000092E0,1.006761378E1
5.450927100E-2,-3.175950050E0,9.451050758E0,-1.402050018E0,1.006850353E1
5.647088800E-2,-3.214950085E0,9.451050758E0,-1.441050053E0,1.008637149E1
5.843254600E-2,-3.214950085E0,9.490050316E0,-1.441050053E0,1.012292370E1
6.039446900E-2,-3.253050089E0,9.490050316E0,-1.402050018E0,1.012961668E1
6.235631400E-2,-3.291000128E0,9.604950905E0,-1.402050018E0,1.024946379E1
6.431798100E-2,-3.291000128E0,9.643050194E0,-1.441050053E0,1.029056481E1
6.627970000E-2,-3.291000128E0,9.643050194E0,-1.402050018E0,1.028517589E1
6.824150700E-2,-3.291000128E0,9.681000710E0,-1.363950014E0,1.031565879E1
7.020329900E-2,-3.330000162E0,9.720000267E0,-1.441050053E0,1.037515935E1
7.216461500E-2,-3.291000128E0,9.757950783E0,-1.441050053E0,1.039831287E1
7.412607000E-2,-3.291000128E0,9.835050583E0,-1.441050053E0,1.047069850E1
7.608748700E-2,-3.253050089E0,9.835050583E0,-1.402050018E0,1.045353046E1
7.804891600E-2,-3.291000128E0,9.949950218E0,-1.363950014E0,1.056846965E1
8.001058400E-2,-3.330000162E0,9.949950218E0,-1.326000094E0,1.057585395E1
8.197219800E-2,-3.367950201E0,1.002600002E1,-1.249050021E0,1.065006530E1
8.393377000E-2,-3.367950201E0,1.010295010E1,-1.249050021E0,1.072253772E1
8.589535400E-2,-3.406050205E0,1.025595093E1,-1.171950102E0,1.087010462E1
8.785684000E-2,-3.483000278E0,1.033305073E1,-1.171950102E0,1.096707323E1
8.981835400E-2,-3.483000278E0,1.044795036E1,-1.096050024E0,1.106762320E1
9.177968200E-2,-3.520950079E0,1.056300068E1,-1.057050109E0,1.118442791E1
9.374108900E-2,-3.520950079E0,1.075500011E1,-1.096050024E0,1.136962808E1
9.570282900E-2,-3.559950113E0,1.083105087E1,-1.057050109E0,1.144998964E1
9.766447200E-2,-3.636000156E0,1.090800095E1,-1.057050109E0,1.154652921E1
9.962585800E-2,-3.598050117E0,1.098495007E1,-1.057050109E0,1.160743070E1
1.015873200E-1,-3.636000156E0,1.110000038E1,-1.134000063E0,1.173526573E1
1.035490500E-1,-3.712950230E0,1.113795090E1,-1.210950017E0,1.180281109E1
1.055107020E-1,-3.675000191E0,1.121400070E1,-1.249050021E0,1.186674193E1
1.074720420E-1,-3.675000191E0,1.121400070E1,-1.210950017E0,1.186279217E1
1.094334740E-1,-3.712950230E0,1.125300026E1,-1.210950017E0,1.191144048E1
1.113951640E-1,-3.675000191E0,1.125300026E1,-1.249050021E0,1.190360312E1
1.133567790E-1,-3.636000156E0,1.125300026E1,-1.249050021E0,1.189162049E1
1.153183510E-1,-3.598050117E0,1.117605019E1,-1.249050021E0,1.180720917E1
1.172799350E-1,-3.483000278E0,1.117605019E1,-1.210950017E0,1.176867829E1
1.192412400E-1,-3.445050240E0,1.102305031E1,-1.171950102E0,1.160816421E1
1.212026270E-1,-3.367950201E0,1.098495007E1,-1.134000063E0,1.154548278E1
1.231642360E-1,-3.214950085E0,1.083105087E1,-1.096050024E0,1.135116261E1
1.251257790E-1,-3.175950050E0,1.071600056E1,-1.210950017E0,1.124214066E1
1.270872730E-1,-3.138000250E0,1.048605061E1,-1.861950040E0,1.110275465E1
1.290487810E-1,-2.755050182E0,1.044795036E1,-7.510500550E-1,1.083116081E1
1.310101900E-1,-2.677950144E0,1.044795036E1,-9.900000691E-2,1.078614318E1
1.329716280E-1,-2.640000105E0,1.041000080E1,1.500000060E-2,1.073955037E1
1.349333620E-1,-2.563050032E0,1.037100029E1,-1.759500057E-1,1.068446680E1
1.368950100E-1,-2.485950232E0,1.033305073E1,-3.670500219E-1,1.063421890E1
1.388566950E-1,-2.410050154E0,1.033305073E1,-5.590500236E-1,1.062510311E1
1.408183800E-1,-2.371050119E0,1.025595093E1,-6.360000372E-1,1.054565807E1
1.427798940E-1,-2.295000076E0,1.025595093E1,-6.360000372E-1,1.052882001E1
1.447414590E-1,-2.256000042E0,1.025595093E1,-5.970000029E-1,1.051810223E1
1.467031720E-1,-2.179949999E0,1.021800041E1,-5.209500194E-1,1.046093224E1
1.486648410E-1,-2.103000164E0,1.029495049E1,-4.440000355E-1,1.051692689E1
1.506263970E-1,-2.065050125E0,1.021800041E1,-3.289500177E-1,1.042977337E1
1.525879590E-1,-2.026050091E0,1.018005085E1,-2.910000086E-1,1.038378521E1
1.545496280E-1,-2.026050091E0,1.018005085E1,-1.369500011E-1,1.038061027E1
1.565112650E-1,-2.026050091E0,1.018005085E1,-2.205000073E-2,1.037973027E1
1.584727880E-1,-2.026050091E0,1.021800041E1,1.300500035E-1,1.041774085E1
1.604343440E-1,-1.987950087E0,1.021800041E1,2.449500114E-1,1.041246745E1
1.623951930E-1,-1.911000133E0,1.021800041E1,4.360500276E-1,1.040430649E1
1.643562570E-1,-1.950000048E0,1.029495049E1,5.509500504E-1,1.049247595E1
1.663176950E-1,-1.834950089E0,1.037100029E1,6.660000086E-1,1.055311541E1
1.682790240E-1,-1.834950089E0,1.044795036E1,8.580000401E-1,1.064250312E1
1.702403740E-1,-1.758000135E0,1.060095024E1,1.050000072E0,1.079690746E1
1.722017170E-1,-1.720050097E0,1.075500011E1,1.203000069E0,1.095791079E1
1.741631590E-1,-1.605000019E0,1.094595051E1,1.395000100E0,1.115060011E1
1.761245680E-1,-1.567050099E0,1.110000038E1,1.432950020E0,1.130128312E1
1.780863090E-1,-1.489950061E0,1.121400070E1,1.510050058E0,1.141288807E1
1.800479520E-1,-1.375050068E0,1.144395065E1,1.548000097E0,1.162974950E1
1.820098340E-1,-1.336950064E0,1.163595009E1,1.701000094E0,1.183537795E1
1.839716450E-1,-1.222050071E0,1.182795048E1,1.816050053E0,1.202879282E1
1.859330920E-1,-1.106999993E0,1.201905060E1,1.777950048E0,1.220016937E1
1.878946460E-1,-1.030050039E0,1.217295074E1,1.777950048E0,1.234515449E1
1.898560460E-1,-9.150000215E-1,1.232595062E1,1.816050053E0,1.249257066E1
1.918174920E-1,-7.999500632E-1,1.251795101E1,1.855050087E0,1.267991437E1
1.937790450E-1,-6.850500107E-1,1.267095089E1,1.855050087E0,1.282433237E1
1.957405670E-1,-5.320500135E-1,1.278600025E1,1.893000126E0,1.293631822E1
1.977022430E-1,-3.400500119E-1,1.293900108E1,1.855050087E0,1.307572537E1
1.996638740E-1,-1.870500147E-1,1.297800064E1,1.930950046E0,1.312219709E1
2.016254430E-1,4.050000105E-3,1.301595020E1,1.816050053E0,1.314203233E1
2.035870300E-1,4.050000105E-3,1.274805069E1,1.165050030E0,1.280117785E1
2.055483350E-1,8.100000024E-2,1.247895050E1,1.395000100E0,1.255694198E1
2.075097230E-1,1.189500093E-1,1.228800011E1,1.395000100E0,1.236750262E1
2.094718720E-1,4.639500082E-1,1.221105099E1,1.777950048E0,1.234852713E1
2.114337980E-1,6.940500140E-1,1.213395023E1,2.467950106E0,1.240182371E1
2.133952260E-1,9.240000248E-1,1.205805016E1,2.773950100E0,1.240746343E1
2.153568000E-1,1.192050099E0,1.198095036E1,2.812950134E0,1.236433756E1
2.173183320E-1,1.306950092E0,1.182795048E1,2.698050022E0,1.220196726E1
2.192798760E-1,1.384050012E0,1.171305084E1,2.620950222E0,1.208224046E1
2.212417830E-1,1.498950124E0,1.152105045E1,2.545050144E0,1.189364264E1
2.232035770E-1,1.537050128E0,1.129095078E1,2.314950228E0,1.162785823E1
2.251649370E-1,1.729050040E0,1.106100082E1,2.085000038E0,1.138782589E1
2.271264250E-1,1.804950118E0,1.071600056E1,1.893000126E0,1.103059211E1
2.290877920E-1,1.882050037E0,1.041000080E1,1.816050053E0,1.073351139E1
2.310491940E-1,1.843950033E0,1.006500053E1,1.777950048E0,1.038583140E1
2.330105940E-1,1.804950118E0,9.796050072E0,1.816050053E0,1.012514097E1
2.349719820E-1,1.767000079E0,9.490050316E0,1.855050087E0,9.829778996E0
2.369337260E-1,1.614000082E0,9.259950638E0,1.816050053E0,9.573386019E0
2.388953650E-1,1.575000048E0,9.106050491E0,1.855050087E0,9.425602979E0
2.408568870E-1,1.498950124E0,8.914950371E0,1.701000094E0,9.198727787E0
2.428184440E-1,1.498950124E0,8.761950493E0,1.663050056E0,9.043470761E0
2.447798140E-1,1.459950089E0,8.647050858E0,1.510050058E0,8.898493916E0
2.467412280E-1,1.498950124E0,8.493000031E0,1.471050024E0,8.748822159E0
2.487029670E-1,1.422000051E0,8.416950226E0,1.471050024E0,8.662050763E0
2.506646110E-1,1.498950124E0,8.302050591E0,1.432950020E0,8.557116409E0
2.526260870E-1,1.422000051E0,8.224950790E0,1.395000100E0,8.462737437E0
2.545876130E-1,1.422000051E0,8.187000275E0,1.318050027E0,8.413460258E0
2.565496920E-1,1.384050012E0,8.110050201E0,1.356000066E0,8.338299880E0
2.585116100E-1,1.306950092E0,8.032950401E0,1.318050027E0,8.244614398E0
2.604732650E-1,1.306950092E0,7.918050289E0,1.356000066E0,8.138941891E0
2.624349970E-1,1.306950092E0,7.879950523E0,1.395000100E0,8.108499496E0
2.643968610E-1,1.269000053E0,7.879950523E0,1.395000100E0,8.102469171E0
2.663586870E-1,1.192050099E0,7.842000484E0,1.471050024E0,8.067338050E0
2.683207270E-1,1.039050102E0,7.842000484E0,1.432950020E0,8.039274997E0
2.702826970E-1,1.000050068E0,7.842000484E0,1.471050024E0,8.041210102E0
2.722443870E-1,8.850000501E-1,7.842000484E0,1.471050024E0,8.027713551E0
2.742061600E-1,8.470500112E-1,7.879950523E0,1.471050024E0,8.060713501E0
2.761676580E-1,7.699500322E-1,7.957050323E0,1.432950020E0,8.121626602E0
2.781292370E-1,6.550500393E-1,7.957050323E0,1.471050024E0,8.118357505E0
2.800900660E-1,5.790000558E-1,8.032950401E0,1.471050024E0,8.187033736E0
2.820511020E-1,4.260000288E-1,8.148000717E0,1.471050024E0,8.290680303E0
2.840130860E-1,3.109500110E-1,8.148000717E0,1.471050024E0,8.285565386E0
2.859747930E-1,2.340000123E-1,8.187000275E0,1.510050058E0,8.328384038E0
2.879366180E-1,1.570500135E-1,8.302050591E0,1.510050058E0,8.439725108E0
2.898984080E-1,1.189500093E-1,8.340000153E0,1.548000097E0,8.483280966E0
2.918600800E-1,4.050000105E-3,8.416950226E0,1.548000097E0,8.558117305E0
2.938217900E-1,-1.099500060E-1,8.493000031E0,1.510050058E0,8.626899194E0
2.957838390E-1,-3.019500077E-1,8.455050468E0,1.510050058E0,8.594143553E0
2.977457880E-1,-4.170000255E-1,8.532000542E0,1.471050024E0,8.667924229E0
2.997074370E-1,-5.320500135E-1,8.647050858E0,1.471050024E0,8.787408829E0
3.016691740E-1,-6.469500065E-1,8.685000420E0,1.471050024E0,8.832426890E0
3.036308760E-1,-7.620000243E-1,8.722949982E0,1.432950020E0,8.872645951E0
3.055926080E-1,-9.150000215E-1,8.761950493E0,1.432950020E0,8.925376588E0
3.075544720E-1,-1.030050039E0,8.838000298E0,1.395000100E0,9.006513067E0
3.095162980E-1,-9.919500351E-1,8.838000298E0,1.395000100E0,9.002235245E0
3.114781040E-1,-1.068000078E0,8.914950371E0,1.432950020E0,9.092321488E0
3.134399160E-1,-9.919500351E-1,8.953050613E0,1.471050024E0,9.127161023E0
3.154010720E-1,-9.529500604E-1,8.991000175E0,1.471050024E0,9.160250332E0
3.173624340E-1,-9.529500604E-1,9.030000687E0,1.510050058E0,9.204850754E0
3.193241370E-1,-1.068000078E0,9.145050049E0,1.471050024E0,9.323977302E0
3.212857400E-1,-1.030050039E0,9.220950127E0,1.471050024E0,9.394195681E0
3.232474920E-1,-1.068000078E0,9.220950127E0,1.432950020E0,9.392544446E0
3.252092010E-1,-9.919500351E-1,9.259950638E0,1.395000100E0,9.416829401E0
3.271710860E-1,-9.529500604E-1,9.336000443E0,1.395000100E0,9.487625802E0
3.291329090E-1,-8.770500422E-1,9.336000443E0,1.432950020E0,9.485961564E0
3.310947150E-1,-7.620000243E-1,9.375000000E0,1.471050024E0,9.520255102E0
3.330565260E-1,-6.079500318E-1,9.375000000E0,1.510050058E0,9.515276108E0
3.350181980E-1,-5.700000525E-1,9.375000000E0,1.510050058E0,9.512926797E0
3.369799110E-1,-4.930500090E-1,9.375000000E0,1.471050024E0,9.502510799E0
3.389414140E-1,-3.780000210E-1,9.375000000E0,1.471050024E0,9.497236292E0
3.409029830E-1,-2.629500031E-1,9.412950516E0,1.548000097E0,9.543012335E0
3.428645160E-1,-1.870500147E-1,9.451050758E0,1.585950017E0,9.585018811E0
3.448260600E-1,-1.099500060E-1,9.451050758E0,1.585950017E0,9.583824231E0
3.467876410E-1,4.050000105E-3,9.451050758E0,1.548000097E0,9.576987060E0
3.487492110E-1,8.100000024E-2,9.451050758E0,1.585950017E0,9.583535824E0
3.507106820E-1,1.570500135E-1,9.490050316E0,1.548000097E0,9.616757458E0
3.526721950E-1,3.109500110E-1,9.490050316E0,1.548000097E0,9.620501505E0
3.546335570E-1,4.639500082E-1,9.451050758E0,1.548000097E0,9.588217475E0
3.565949640E-1,5.410500169E-1,9.451050758E0,1.585950017E0,9.598454720E0
3.585569290E-1,5.790000558E-1,9.451050758E0,1.471050024E0,9.582358252E0
3.605187310E-1,6.169500351E-1,9.528000832E0,1.585950017E0,9.678773923E0
3.624801500E-1,7.699500322E-1,9.565950394E0,1.701000094E0,9.746467632E0
3.644417030E-1,8.470500112E-1,9.490050316E0,1.740000129E0,9.685357462E0
3.664032830E-1,8.850000501E-1,9.604950905E0,1.701000094E0,9.794473355E0
3.683648550E-1,9.240000248E-1,9.604950905E0,1.701000094E0,9.798074262E0
3.703265680E-1,9.240000248E-1,9.681000710E0,1.663050056E0,9.866168774E0
3.722882390E-1,1.000050068E0,9.643050194E0,1.585950017E0,9.823632456E0
