"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.483852200E-2,2.719500065E-1,9.067950249E0,5.899500251E-1,9.091189116E0
3.679778000E-2,3.109500110E-1,9.145050049E0,5.899500251E-1,9.169333200E0
3.875982900E-2,4.260000288E-1,9.220950127E0,5.509500504E-1,9.247212727E0
4.072019800E-2,4.639500082E-1,9.220950127E0,5.899500251E-1,9.251443773E0
4.268106000E-2,4.260000288E-1,9.298050880E0,5.509500504E-1,9.324096319E0
4.464178200E-2,5.020500422E-1,9.336000443E0,7.050000429E-1,9.376032400E0
4.660253600E-2,4.260000288E-1,9.375000000E0,6.660000086E-1,9.408275986E0
4.856335200E-2,4.639500082E-1,9.451050758E0,6.280500293E-1,9.483251388E0
5.052414900E-2,5.020500422E-1,9.451050758E0,6.280500293E-1,9.485191697E0
5.248487000E-2,4.639500082E-1,9.490050316E0,6.660000086E-1,9.524697403E0
5.444561300E-2,4.639500082E-1,9.490050316E0,6.660000086E-1,9.524697403E0
5.640734500E-2,5.020500422E-1,9.528000832E0,5.899500251E-1,9.559440105E0
5.836877800E-2,9.240000248E-1,9.183000565E0,6.280500293E-1,9.250714689E0
6.032866900E-2,6.940500140E-1,9.412950516E0,7.050000429E-1,9.464796242E0
6.228901100E-2,5.020500422E-1,9.604950905E0,6.660000086E-1,9.641093929E0
6.425057300E-2,5.410500169E-1,9.528000832E0,5.899500251E-1,9.561567654E0
6.621177800E-2,7.320000529E-1,9.604950905E0,5.509500504E-1,9.648546622E0
6.817249300E-2,7.320000529E-1,9.643050194E0,6.660000086E-1,9.693698836E0
7.013333800E-2,6.940500140E-1,9.681000710E0,5.899500251E-1,9.723760651E0
7.209431800E-2,8.089500666E-1,9.681000710E0,5.899500251E-1,9.732636641E0
7.405525900E-2,8.470500112E-1,9.681000710E0,5.509500504E-1,9.733592061E0
7.601635900E-2,8.089500666E-1,9.720000267E0,4.750500321E-1,9.765166559E0
7.797741300E-2,8.850000501E-1,9.720000267E0,4.360500276E-1,9.769942165E0
7.993845000E-2,9.240000248E-1,9.681000710E0,5.130000114E-1,9.738517330E0
8.189949200E-2,9.619500637E-1,9.720000267E0,5.899500251E-1,9.785284572E0
8.386044000E-2,1.000050068E0,9.681000710E0,4.750500321E-1,9.744103212E0
8.582141500E-2,1.000050068E0,9.643050194E0,3.979500234E-1,9.702931588E0
8.778246300E-2,1.000050068E0,9.643050194E0,3.979500234E-1,9.702931588E0
8.974349000E-2,1.039050102E0,9.681000710E0,5.509500504E-1,9.752176465E0
9.170426100E-2,1.077000022E0,9.604950905E0,4.750500321E-1,9.676811637E0
9.366510700E-2,1.039050102E0,9.604950905E0,3.600000143E-1,9.667693986E0
9.562617700E-2,1.114950061E0,9.528000832E0,3.600000143E-1,9.599766325E0
9.758718200E-2,1.077000022E0,9.451050758E0,3.979500234E-1,9.520538520E0
9.954809200E-2,1.077000022E0,9.604950905E0,5.509500504E-1,9.680834514E0
1.015090300E-1,1.039050102E0,9.490050316E0,5.130000114E-1,9.560536027E0
1.034699890E-1,1.039050102E0,9.451050758E0,3.979500234E-1,9.516320180E0
1.054309460E-1,1.000050068E0,9.451050758E0,3.979500234E-1,9.512140916E0
1.073919990E-1,1.039050102E0,9.451050758E0,4.750500321E-1,9.519855991E0
1.093530230E-1,9.619500637E-1,9.336000443E0,3.979500234E-1,9.393860570E0
1.113136150E-1,8.850000501E-1,9.298050880E0,3.220500052E-1,9.345624188E0
1.132743330E-1,9.619500637E-1,9.298050880E0,4.360500276E-1,9.357843647E0
1.152353670E-1,8.470500112E-1,9.298050880E0,3.979500234E-1,9.345031199E0
1.171962540E-1,7.699500322E-1,9.259950638E0,4.750500321E-1,9.304041133E0
