"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.381446000E-2,-1.642950058E0,8.800050735E0,1.300500035E-1,8.953049248E0
3.577303400E-2,-1.528050065E0,8.991000175E0,2.070000172E-1,9.122273300E0
3.773453700E-2,-1.489950061E0,9.067950249E0,8.200500607E-1,9.226058476E0
3.969500000E-2,-1.528050065E0,8.991000175E0,6.280500293E-1,9.141524380E0
4.165576800E-2,-1.489950061E0,9.067950249E0,5.130000114E-1,9.203849298E0
4.361637100E-2,-1.452000022E0,9.145050049E0,6.280500293E-1,9.280877722E0
4.557701300E-2,-1.528050065E0,9.183000565E0,5.130000114E-1,9.323390230E0
4.753883900E-2,-1.452000022E0,9.106050491E0,1.300500035E-1,9.222004805E0
4.950031800E-2,-1.413000107E0,9.030000687E0,-2.520000041E-1,9.143357463E0
5.146096700E-2,-1.375050068E0,8.953050613E0,-5.209500194E-1,9.072996578E0
5.342185900E-2,-1.222050071E0,8.877000809E0,-6.360000372E-1,8.983264762E0
5.538243200E-2,-1.183050036E0,8.761950493E0,-6.360000372E-1,8.864303688E0
5.734309500E-2,-1.144950032E0,8.722949982E0,-5.970000029E-1,8.818002946E0
5.930370200E-2,-1.144950032E0,8.647050858E0,-5.209500194E-1,8.738065463E0
6.126432500E-2,-1.068000078E0,8.608050346E0,-4.440000355E-1,8.685406782E0
6.322480400E-2,-1.030050039E0,8.532000542E0,-4.440000355E-1,8.605415293E0
6.518532500E-2,-1.068000078E0,8.416950226E0,-4.440000355E-1,8.496046804E0
6.714589600E-2,-1.030050039E0,8.377950668E0,-4.440000355E-1,8.452703503E0
6.910646200E-2,-1.030050039E0,8.340000153E0,-4.060500264E-1,8.413173138E0
7.106677200E-2,-9.919500351E-1,8.302050591E0,-4.060500264E-1,8.370954874E0
7.302715700E-2,-1.030050039E0,8.302050591E0,-4.060500264E-1,8.375555129E0
7.498763100E-2,-9.919500351E-1,8.263050079E0,-4.440000355E-1,8.334212471E0
7.694807800E-2,-1.030050039E0,8.302050591E0,-4.440000355E-1,8.377480715E0
7.890852600E-2,-1.068000078E0,8.224950790E0,-4.440000355E-1,8.305875974E0
8.086898500E-2,-1.106999993E0,8.263050079E0,-4.819500148E-1,8.350791664E0
8.282944700E-2,-1.106999993E0,8.263050079E0,-6.360000372E-1,8.361096916E0
8.478990800E-2,-1.106999993E0,8.224950790E0,-7.510500550E-1,8.333027102E0
8.675073000E-2,-1.106999993E0,8.224950790E0,-6.739500165E-1,8.326432196E0
8.871144600E-2,-1.222050071E0,8.224950790E0,-6.739500165E-1,8.342507447E0
9.067196700E-2,-1.222050071E0,8.263050079E0,-8.269500136E-1,8.393762524E0
9.263256900E-2,-1.260000110E0,8.263050079E0,-8.269500136E-1,8.399371596E0
9.459336600E-2,-1.260000110E0,8.263050079E0,-7.510500550E-1,8.392238860E0
9.655410600E-2,-1.297950029E0,8.302050591E0,-7.510500550E-1,8.436397008E0
