"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.327647400E-2,1.230000019E0,9.643050194E0,2.200050116E0,9.967022504E0
3.523700600E-2,1.077000022E0,9.643050194E0,2.122950077E0,9.932535583E0
3.720024300E-2,9.619500637E-1,9.720000267E0,2.200050116E0,1.001219125E1
3.916162500E-2,8.089500666E-1,9.720000267E0,2.122950077E0,9.981969867E0
4.112355100E-2,6.169500351E-1,9.757950783E0,1.969950080E0,9.973912680E0
4.308454100E-2,5.020500422E-1,9.757950783E0,1.969950080E0,9.967465126E0
4.504579600E-2,3.109500110E-1,9.796050072E0,1.855050087E0,9.974993621E0
4.700769700E-2,4.200000316E-2,9.796050072E0,1.624950051E0,9.929996157E0
4.896940900E-2,-1.099500060E-1,9.757950783E0,1.432950020E0,9.863216425E0
5.093109900E-2,-2.250000089E-1,9.796050072E0,1.356000066E0,9.892014870E0
5.289279600E-2,-3.400500119E-1,9.796050072E0,1.356000066E0,9.895300258E0
5.485449200E-2,-4.930500090E-1,9.796050072E0,1.395000100E0,9.907155020E0
5.681618500E-2,-7.230000496E-1,9.835050583E0,1.279950023E0,9.944305964E0
5.877805700E-2,-8.770500422E-1,9.910950661E0,1.203000069E0,1.002214393E1
6.073987600E-2,-1.030050039E0,9.949950218E0,1.050000072E0,1.005808195E1
6.270195200E-2,-1.222050071E0,9.988050461E0,9.349500537E-1,1.010587403E1
6.466395200E-2,-1.375050068E0,1.002600002E1,7.429500222E-1,1.014708894E1
6.662669700E-2,-1.642950058E0,9.873000145E0,-2.205000073E-2,1.000879128E1
6.858920700E-2,-1.681950092E0,9.949950218E0,1.300500035E-1,1.009194622E1
7.055035500E-2,-1.720050097E0,9.873000145E0,5.509500504E-1,1.003684463E1
7.251190200E-2,-1.911000133E0,9.949950218E0,8.200500607E-1,1.016493546E1
7.447379800E-2,-2.026050091E0,9.910950661E0,1.011000037E0,1.016631413E1
7.643559200E-2,-2.140950203E0,9.949950218E0,1.165050030E0,1.024414558E1
7.839762200E-2,-2.179949999E0,9.873000145E0,1.318050027E0,1.019635080E1
8.035958700E-2,-2.295000076E0,9.910950661E0,1.356000066E0,1.026317224E1
8.232159300E-2,-2.448000193E0,9.949950218E0,1.318050027E0,1.033109240E1
8.428358700E-2,-2.563050032E0,9.949950218E0,1.165050030E0,1.034060329E1
8.624540900E-2,-2.677950144E0,9.988050461E0,9.349500537E-1,1.038300056E1
8.820728100E-2,-2.755050182E0,9.988050461E0,8.200500607E-1,1.039345638E1
9.016916200E-2,-2.830950022E0,1.006500053E1,6.280500293E-1,1.047439548E1
9.213104300E-2,-2.985000134E0,1.006500053E1,5.130000114E-1,1.051083396E1
9.409337900E-2,-3.022950172E0,1.006500053E1,4.360500276E-1,1.051820342E1
9.605558200E-2,-3.100050211E0,1.010295010E1,3.600000143E-1,1.057400170E1
9.801754800E-2,-3.175950050E0,1.014105034E1,3.600000143E-1,1.063283409E1
9.997958400E-2,-3.253050089E0,1.021800041E1,3.979500234E-1,1.073071440E1
1.019416220E-1,-3.330000162E0,1.025595093E1,3.600000143E-1,1.078902361E1
1.039036590E-1,-3.330000162E0,1.021800041E1,2.449500114E-1,1.074971786E1
1.058663290E-1,-3.520950079E0,1.006500053E1,-7.510500550E-1,1.068949959E1
1.078288130E-1,-3.138000250E0,1.014105034E1,1.500000060E-2,1.061546855E1
1.097898750E-1,-3.330000162E0,1.025595093E1,2.449500114E-1,1.078579765E1
1.117513530E-1,-3.406050205E0,1.037100029E1,3.979500234E-1,1.092324078E1
1.137133910E-1,-3.291000128E0,1.048605061E1,7.429500222E-1,1.101543980E1
1.156752690E-1,-3.175950050E0,1.044795036E1,8.580000401E-1,1.095365188E1
1.176372900E-1,-3.138000250E0,1.044795036E1,9.349500537E-1,1.094901110E1
1.195992690E-1,-3.138000250E0,1.041000080E1,7.810500264E-1,1.090069729E1
1.215610940E-1,-3.022950172E0,1.037100029E1,7.050000429E-1,1.082556695E1
1.235229640E-1,-2.985000134E0,1.029495049E1,4.750500321E-1,1.072948758E1
1.254846390E-1,-2.985000134E0,1.025595093E1,2.830500007E-1,1.068526427E1
1.274463620E-1,-2.869950056E0,1.021800041E1,3.600000143E-1,1.061949838E1
1.294091750E-1,-2.869950056E0,1.018005085E1,3.220500052E-1,1.058176568E1
1.313716680E-1,-2.946000099E0,1.010295010E1,-2.205000073E-2,1.052373524E1
1.333335840E-1,-2.830950022E0,1.010295010E1,9.195000678E-2,1.049248938E1
1.352956700E-1,-2.793000221E0,9.988050461E0,1.680000126E-1,1.037257086E1
1.372578210E-1,-2.755050182E0,9.988050461E0,2.070000172E-1,1.036312224E1
1.392199620E-1,-2.716050148E0,9.949950218E0,1.680000126E-1,1.031536048E1
1.411820740E-1,-2.640000105E0,9.835050583E0,1.680000126E-1,1.018459840E1
1.431441940E-1,-2.563050032E0,9.796050072E0,1.680000126E-1,1.012719342E1
1.451063980E-1,-2.448000193E0,9.720000267E0,2.070000172E-1,1.002566502E1
1.470685770E-1,-2.410050154E0,9.643050194E0,2.070000172E-1,9.941811092E0
1.490305370E-1,-2.332950115E0,9.528000832E0,1.680000126E-1,9.810895988E0
1.509925690E-1,-2.256000042E0,9.451050758E0,1.680000126E-1,9.718030697E0
1.529547430E-1,-2.218050003E0,9.412950516E0,1.680000126E-1,9.672207981E0
1.549168750E-1,-2.179949999E0,9.375000000E0,1.680000126E-1,9.626579403E0
