"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.218686400E-2,6.550500393E-1,8.377950668E0,-1.759500057E-1,8.405361763E0
3.414611500E-2,6.550500393E-1,8.340000153E0,-1.369500011E-1,8.366806344E0
3.610809500E-2,6.940500140E-1,8.263050079E0,-1.759500057E-1,8.294013530E0
3.806847600E-2,6.940500140E-1,8.187000275E0,-1.759500057E-1,8.218250259E0
4.002932600E-2,6.550500393E-1,8.148000717E0,-1.369500011E-1,8.175436474E0
4.199042000E-2,6.169500351E-1,8.187000275E0,-1.369500011E-1,8.211355317E0
4.395145700E-2,6.169500351E-1,8.110050201E0,-2.910000086E-1,8.138686787E0
4.591236200E-2,6.169500351E-1,8.148000717E0,-2.140500098E-1,8.174127503E0
4.787330600E-2,6.169500351E-1,8.224950790E0,-1.369500011E-1,8.249193788E0
4.983327900E-2,5.790000558E-1,8.187000275E0,-6.105000153E-2,8.207675777E0
5.179353600E-2,5.020500422E-1,8.263050079E0,-9.900000691E-2,8.278879867E0
5.375458300E-2,4.639500082E-1,8.148000717E0,-3.670500219E-1,8.169448636E0
5.571539100E-2,3.490500152E-1,7.650000572E0,-1.594050050E0,7.822105869E0
5.767655900E-2,8.089500666E-1,7.995000362E0,-6.739500165E-1,8.064033707E0
5.963762100E-2,6.550500393E-1,7.957050323E0,1.680000126E-1,7.985735058E0
6.159780100E-2,4.639500082E-1,8.187000275E0,2.830500007E-1,8.205019221E0
6.355823900E-2,3.490500152E-1,8.493000031E0,1.680000126E-1,8.501829770E0
6.551919800E-2,2.719500065E-1,8.608050346E0,5.295000225E-2,8.612507839E0
6.748000500E-2,1.570500135E-1,8.608050346E0,-2.520000041E-1,8.613170118E0
6.944094800E-2,2.340000123E-1,8.722949982E0,-4.440000355E-1,8.737376518E0
7.140185100E-2,2.719500065E-1,8.761950493E0,-4.440000355E-1,8.777406751E0
7.336277800E-2,1.960500032E-1,8.838000298E0,-4.819500148E-1,8.853302247E0
7.532369700E-2,1.570500135E-1,8.838000298E0,-6.739500165E-1,8.865050625E0
7.728466600E-2,8.100000024E-2,8.953050613E0,-8.269500136E-1,8.991525044E0
7.924562000E-2,1.570500135E-1,8.991000175E0,-6.360000372E-1,9.014834713E0
8.120667300E-2,1.189500093E-1,9.106050491E0,-4.819500148E-1,9.119571288E0
8.316769700E-2,1.189500093E-1,9.106050491E0,-5.209500194E-1,9.121715495E0
8.512900900E-2,4.200000316E-2,9.106050491E0,-5.970000029E-1,9.125696059E0
8.709023600E-2,4.200000316E-2,9.106050491E0,-7.510500550E-1,9.137067130E0
8.905122900E-2,-1.099500060E-1,9.106050491E0,-7.890000343E-1,9.140829591E0
9.101230100E-2,-1.870500147E-1,9.030000687E0,-8.659500480E-1,9.073354925E0
9.297360300E-2,-2.250000089E-1,8.991000175E0,-7.510500550E-1,9.025119686E0
9.493483700E-2,-2.250000089E-1,8.914950371E0,-9.040500522E-1,8.963496618E0
9.689584300E-2,-2.250000089E-1,8.914950371E0,-7.890000343E-1,8.952624541E0
9.885691600E-2,-3.400500119E-1,8.877000809E0,-7.510500550E-1,8.915203506E0
1.008179930E-1,-3.400500119E-1,8.800050735E0,-7.120500207E-1,8.835357502E0
1.027790680E-1,-4.549500346E-1,8.761950493E0,-7.120500207E-1,8.802600252E0
1.047398310E-1,-4.930500090E-1,8.722949982E0,-7.510500550E-1,8.769095214E0
1.067006850E-1,-5.700000525E-1,8.685000420E0,-7.120500207E-1,8.732762884E0
1.086616190E-1,-6.079500318E-1,8.647050858E0,-7.120500207E-1,8.697592023E0
1.106225300E-1,-7.230000496E-1,8.569950104E0,-7.510500550E-1,8.633125161E0
1.125835800E-1,-7.620000243E-1,8.569950104E0,-7.510500550E-1,8.636478739E0
1.145445960E-1,-7.999500632E-1,8.569950104E0,-8.269500136E-1,8.646838220E0
1.165055050E-1,-8.770500422E-1,8.532000542E0,-8.659500480E-1,8.620563758E0
1.184664450E-1,-9.150000215E-1,8.455050468E0,-9.420000315E-1,8.556428433E0
1.204274090E-1,-9.919500351E-1,8.455050468E0,-9.810000658E-1,8.569375965E0
1.223883660E-1,-1.068000078E0,8.455050468E0,-9.420000315E-1,8.574139412E0
1.243493030E-1,-1.106999993E0,8.416950226E0,-9.420000315E-1,8.541537575E0
1.263102330E-1,-1.144950032E0,8.377950668E0,-9.810000658E-1,8.512539522E0
1.282711550E-1,-1.144950032E0,8.340000153E0,-1.018950105E0,8.479668180E0
1.302320790E-1,-1.222050071E0,8.302050591E0,-1.057050109E0,8.457825094E0
1.321933620E-1,-1.222050071E0,8.263050079E0,-1.018950105E0,8.414847729E0
1.341545390E-1,-1.260000110E0,8.187000275E0,-1.057050109E0,8.350564574E0
1.361156330E-1,-1.336950064E0,8.187000275E0,-1.018950105E0,8.357790874E0
1.380767280E-1,-1.336950064E0,8.110050201E0,-1.057050109E0,8.287201257E0
1.400378020E-1,-1.336950064E0,8.071949959E0,-1.018950105E0,8.245124070E0
1.419988820E-1,-1.336950064E0,8.032950401E0,-1.018950105E0,8.206947480E0
1.439599580E-1,-1.260000110E0,8.032950401E0,-1.057050109E0,8.199588243E0
1.459210360E-1,-1.336950064E0,7.957050323E0,-1.057050109E0,8.137532811E0
1.478820720E-1,-1.336950064E0,7.918050289E0,-1.018950105E0,8.094517600E0
1.498431170E-1,-1.297950029E0,7.879950523E0,-1.096050024E0,8.060993747E0
1.518041980E-1,-1.336950064E0,7.879950523E0,-1.096050024E0,8.067365207E0
1.537652690E-1,-1.336950064E0,7.879950523E0,-1.096050024E0,8.067365207E0
1.557262130E-1,-1.297950029E0,7.842000484E0,-1.096050024E0,8.023900020E0
1.576871940E-1,-1.336950064E0,7.765050411E0,-1.134000063E0,7.960489904E0
1.596483010E-1,-1.260000110E0,7.842000484E0,-1.134000063E0,8.023124579E0
1.616093610E-1,-1.260000110E0,7.803000450E0,-1.134000063E0,7.985009233E0
1.635705760E-1,-1.222050071E0,7.879950523E0,-1.210950017E0,8.065570443E0
