"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.212269100E-2,2.719500065E-1,4.468950272E0,8.944950104E0,1.000287987E1
3.408448800E-2,1.960500032E-1,4.468950272E0,8.907000542E0,9.967176671E0
3.604884500E-2,1.960500032E-1,4.468950272E0,8.944950104E0,1.000110416E1
3.801138700E-2,2.719500065E-1,4.431000233E0,8.907000542E0,9.952003744E0
3.997446000E-2,2.340000123E-1,4.431000233E0,8.944950104E0,9.985021353E0
4.193748700E-2,2.719500065E-1,4.468950272E0,8.983950615E0,1.003777077E1
4.390053200E-2,2.340000123E-1,4.431000233E0,8.944950104E0,9.985021353E0
4.586347900E-2,1.960500032E-1,4.392000198E0,8.907000542E0,9.932912966E0
4.782645500E-2,2.340000123E-1,4.392000198E0,8.907000542E0,9.933734464E0
4.978954800E-2,2.719500065E-1,4.431000233E0,8.944950104E0,9.985982787E0
5.175260700E-2,2.719500065E-1,4.392000198E0,8.907000542E0,9.934700861E0
5.371560400E-2,2.340000123E-1,4.392000198E0,8.944950104E0,9.967775785E0
5.567864700E-2,2.719500065E-1,4.392000198E0,8.944950104E0,9.968738882E0
5.764154900E-2,2.719500065E-1,4.354050159E0,8.907000542E0,9.917982065E0
5.960449300E-2,2.340000123E-1,4.354050159E0,8.907000542E0,9.917014039E0
6.156759200E-2,2.719500065E-1,4.392000198E0,8.869050026E0,9.900690426E0
6.353064500E-2,2.719500065E-1,4.354050159E0,8.869050026E0,9.883914101E0
6.549371200E-2,1.960500032E-1,4.392000198E0,8.830050468E0,9.863969415E0
6.745678500E-2,3.109500110E-1,4.315950394E0,8.830050468E0,9.833306107E0
6.942004300E-2,2.719500065E-1,4.354050159E0,8.830050468E0,9.848933997E0
7.138324700E-2,2.719500065E-1,4.315950394E0,8.830050468E0,9.832150115E0
7.334616800E-2,2.340000123E-1,4.354050159E0,8.907000542E0,9.917014039E0
7.530917200E-2,2.340000123E-1,4.354050159E0,8.869050026E0,9.882942738E0
7.727221900E-2,2.340000123E-1,4.315950394E0,8.869050026E0,9.866216710E0
7.923525100E-2,2.719500065E-1,4.315950394E0,8.869050026E0,9.867189720E0
8.119815600E-2,3.109500110E-1,4.354050159E0,8.907000542E0,9.919128054E0
8.316109900E-2,3.109500110E-1,4.276950359E0,8.869050026E0,9.851347250E0
8.512406300E-2,3.109500110E-1,4.354050159E0,8.907000542E0,9.919128054E0
8.708702000E-2,2.719500065E-1,4.315950394E0,8.869050026E0,9.867189720E0
8.905010400E-2,3.109500110E-1,4.315950394E0,8.869050026E0,9.868341607E0
9.101316000E-2,2.719500065E-1,4.354050159E0,8.869050026E0,9.883914101E0
9.297637500E-2,3.109500110E-1,4.354050159E0,8.907000542E0,9.919128054E0
9.493954400E-2,3.109500110E-1,4.315950394E0,8.869050026E0,9.868341607E0
9.690247100E-2,2.719500065E-1,4.392000198E0,8.869050026E0,9.900690426E0
9.886546900E-2,3.109500110E-1,4.354050159E0,8.791950226E0,9.815947813E0
1.008283270E-1,3.109500110E-1,4.354050159E0,8.791950226E0,9.815947813E0
1.027912630E-1,3.109500110E-1,4.354050159E0,8.791950226E0,9.815947813E0
1.047543180E-1,3.109500110E-1,4.354050159E0,8.791950226E0,9.815947813E0
1.067173380E-1,2.719500065E-1,4.392000198E0,8.715000153E0,9.762932459E0
1.086806500E-1,2.719500065E-1,4.354050159E0,8.791950226E0,9.814789777E0
1.106438760E-1,3.109500110E-1,4.392000198E0,8.791950226E0,9.832840100E0
1.126067000E-1,2.719500065E-1,4.392000198E0,8.830050468E0,9.865769804E0
1.145696760E-1,3.490500152E-1,4.431000233E0,8.791950226E0,9.851598233E0
1.165327240E-1,3.109500110E-1,4.392000198E0,8.830050468E0,9.866921857E0
1.184957510E-1,3.109500110E-1,4.431000233E0,8.791950226E0,9.850321911E0
1.204588820E-1,3.109500110E-1,4.431000233E0,8.830050468E0,9.884343390E0
1.224219820E-1,3.109500110E-1,4.392000198E0,8.791950226E0,9.832840100E0
1.243851560E-1,2.719500065E-1,4.392000198E0,8.830050468E0,9.865769804E0
1.263483330E-1,2.719500065E-1,4.392000198E0,8.830050468E0,9.865769804E0
1.283112590E-1,3.109500110E-1,4.392000198E0,8.830050468E0,9.866921857E0
1.302742580E-1,2.719500065E-1,4.431000233E0,8.830050468E0,9.883193368E0
1.322371680E-1,2.719500065E-1,4.392000198E0,8.869050026E0,9.900690426E0
1.342001040E-1,2.719500065E-1,4.392000198E0,8.830050468E0,9.865769804E0
