"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.473246600E-2,3.870000243E-1,4.507050037E0,8.677050591E0,9.785421606E0
3.669462400E-2,4.639500082E-1,4.507050037E0,8.638950348E0,9.755009624E0
3.865923500E-2,3.870000243E-1,4.507050037E0,8.599950790E0,9.717120080E0
4.062204900E-2,5.020500422E-1,4.507050037E0,8.599950790E0,9.722381801E0
4.258538900E-2,4.260000288E-1,4.507050037E0,8.638950348E0,9.753278381E0
4.454836000E-2,4.260000288E-1,4.468950272E0,8.638950348E0,9.735730875E0
4.651145000E-2,4.639500082E-1,4.507050037E0,8.677050591E0,9.788766858E0
4.847474900E-2,5.020500422E-1,4.507050037E0,8.677050591E0,9.790646620E0
5.043798600E-2,4.639500082E-1,4.468950272E0,8.677050591E0,9.771283083E0
5.240135100E-2,4.260000288E-1,4.468950272E0,8.677050591E0,9.769554724E0
5.436467900E-2,4.260000288E-1,4.468950272E0,8.677050591E0,9.769554724E0
5.632774500E-2,4.639500082E-1,4.431000233E0,8.677050591E0,9.753984807E0
5.829089700E-2,4.639500082E-1,4.468950272E0,8.677050591E0,9.771283083E0
6.025391600E-2,4.639500082E-1,4.431000233E0,8.754000664E0,9.822501733E0
6.221697400E-2,4.260000288E-1,4.392000198E0,8.754000664E0,9.803247900E0
6.417987400E-2,3.490500152E-1,4.431000233E0,8.791950226E0,9.851598233E0
6.614282000E-2,4.639500082E-1,4.431000233E0,8.754000664E0,9.822501733E0
6.810611000E-2,5.020500422E-1,4.431000233E0,8.754000664E0,9.824375040E0
7.006932300E-2,4.639500082E-1,4.392000198E0,8.754000664E0,9.804970320E0
7.203287200E-2,3.870000243E-1,4.392000198E0,8.791950226E0,9.835538802E0
7.399632300E-2,4.260000288E-1,4.392000198E0,8.754000664E0,9.803247900E0
7.595969700E-2,3.490500152E-1,4.431000233E0,8.869050026E0,9.920466085E0
7.792309400E-2,4.260000288E-1,4.392000198E0,8.869050026E0,9.906118823E0
7.988632300E-2,3.870000243E-1,4.392000198E0,8.907000542E0,9.938515654E0
8.184961400E-2,4.260000288E-1,4.392000198E0,8.907000542E0,9.940110684E0
8.381296800E-2,4.260000288E-1,4.392000198E0,8.869050026E0,9.906118823E0
8.577630400E-2,3.870000243E-1,4.392000198E0,8.907000542E0,9.938515654E0
8.773992200E-2,3.870000243E-1,4.354050159E0,8.907000542E0,9.921803287E0
8.970345800E-2,4.260000288E-1,4.354050159E0,8.907000542E0,9.923401003E0
9.166679100E-2,3.870000243E-1,4.354050159E0,8.983950615E0,9.990940419E0
9.363017100E-2,4.260000288E-1,4.354050159E0,8.983950615E0,9.992527081E0
9.559342100E-2,3.870000243E-1,4.354050159E0,8.983950615E0,9.990940419E0
9.755671000E-2,3.870000243E-1,4.392000198E0,8.944950104E0,9.972540655E0
9.952024500E-2,3.490500152E-1,4.392000198E0,8.983950615E0,1.000614163E1
