"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.036947400E-2,3.870000243E-1,4.162050247E0,9.022050858E0,9.943331079E0
3.233161000E-2,4.639500082E-1,4.201050282E0,8.983950615E0,9.928516593E0
3.429624300E-2,4.260000288E-1,4.201050282E0,9.022050858E0,9.961310213E0
3.625941300E-2,3.870000243E-1,4.201050282E0,8.983950615E0,9.925218443E0
3.822301200E-2,3.870000243E-1,4.162050247E0,8.983950615E0,9.908773886E0
4.018599200E-2,4.260000288E-1,4.162050247E0,8.944950104E0,9.875032691E0
4.214919100E-2,3.870000243E-1,4.162050247E0,8.983950615E0,9.908773886E0
4.411242600E-2,3.490500152E-1,4.162050247E0,9.022050858E0,9.941926365E0
4.607565100E-2,4.260000288E-1,4.162050247E0,9.022050858E0,9.944925337E0
4.803901800E-2,4.260000288E-1,4.162050247E0,9.022050858E0,9.944925337E0
5.000234300E-2,4.260000288E-1,4.201050282E0,8.983950615E0,9.926815609E0
5.196570900E-2,4.260000288E-1,4.162050247E0,9.022050858E0,9.944925337E0
5.392908300E-2,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
5.589251400E-2,3.870000243E-1,4.201050282E0,8.983950615E0,9.925218443E0
5.785592900E-2,3.870000243E-1,4.162050247E0,8.983950615E0,9.908773886E0
5.981931000E-2,4.260000288E-1,4.201050282E0,9.022050858E0,9.961310213E0
6.178270100E-2,3.870000243E-1,4.201050282E0,8.983950615E0,9.925218443E0
6.374569300E-2,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
6.570882400E-2,3.490500152E-1,4.239000320E0,9.060000420E0,1.000872456E1
6.767207100E-2,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
6.963528400E-2,4.260000288E-1,4.239000320E0,9.022050858E0,9.977374475E0
7.159833900E-2,3.490500152E-1,4.201050282E0,9.060000420E0,9.992710693E0
7.356144000E-2,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
7.552506600E-2,3.490500152E-1,4.239000320E0,9.022050858E0,9.974385260E0
7.748852900E-2,3.490500152E-1,4.239000320E0,9.022050858E0,9.974385260E0
7.945203500E-2,3.490500152E-1,4.201050282E0,8.983950615E0,9.923811165E0
8.141552900E-2,3.490500152E-1,4.201050282E0,8.944950104E0,9.888518177E0
8.337894100E-2,3.109500110E-1,4.239000320E0,8.944950104E0,9.903431021E0
8.534237700E-2,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
8.730573400E-2,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
8.926912700E-2,3.490500152E-1,4.276950359E0,8.983950615E0,9.956179435E0
9.123264400E-2,3.870000243E-1,4.239000320E0,8.944950104E0,9.906110493E0
9.319612500E-2,3.490500152E-1,4.276950359E0,8.983950615E0,9.956179435E0
9.515935900E-2,3.870000243E-1,4.239000320E0,8.944950104E0,9.906110493E0
9.712266600E-2,3.109500110E-1,4.239000320E0,8.944950104E0,9.903431021E0
