"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.305221500E-2,2.340000123E-1,4.431000233E0,8.944950104E0,9.985021353E0
3.501399100E-2,2.340000123E-1,4.468950272E0,8.983950615E0,1.003681429E1
3.697836900E-2,2.340000123E-1,4.468950272E0,8.907000542E0,9.967995344E0
3.894135800E-2,2.340000123E-1,4.468950272E0,8.907000542E0,9.967995344E0
4.090475400E-2,2.719500065E-1,4.468950272E0,8.907000542E0,9.968958420E0
4.286796700E-2,2.719500065E-1,4.468950272E0,8.907000542E0,9.968958420E0
4.483125800E-2,2.719500065E-1,4.468950272E0,8.869050026E0,9.935065259E0
4.679443400E-2,2.719500065E-1,4.507050037E0,8.869050026E0,9.952261311E0
4.875764300E-2,2.719500065E-1,4.468950272E0,8.869050026E0,9.935065259E0
5.072105700E-2,3.109500110E-1,4.431000233E0,8.869050026E0,9.919198624E0
5.268441000E-2,3.109500110E-1,4.431000233E0,8.869050026E0,9.919198624E0
5.464759700E-2,2.719500065E-1,4.468950272E0,8.830050468E0,9.900265886E0
5.661084900E-2,2.719500065E-1,4.468950272E0,8.869050026E0,9.935065259E0
5.857389600E-2,2.719500065E-1,4.431000233E0,8.830050468E0,9.883193368E0
6.053700300E-2,3.109500110E-1,4.431000233E0,8.791950226E0,9.850321911E0
6.250025400E-2,3.109500110E-1,4.431000233E0,8.791950226E0,9.850321911E0
6.446346300E-2,3.109500110E-1,4.431000233E0,8.830050468E0,9.884343390E0
6.642651600E-2,3.490500152E-1,4.431000233E0,8.830050468E0,9.885615320E0
6.838964800E-2,3.490500152E-1,4.392000198E0,8.830050468E0,9.868196032E0
7.035271500E-2,3.490500152E-1,4.392000198E0,8.869050026E0,9.903108099E0
7.231580200E-2,3.490500152E-1,4.431000233E0,8.869050026E0,9.920466085E0
7.427883200E-2,3.490500152E-1,4.431000233E0,8.830050468E0,9.885615320E0
7.624187800E-2,3.490500152E-1,4.392000198E0,8.830050468E0,9.868196032E0
7.820513000E-2,3.490500152E-1,4.468950272E0,8.830050468E0,9.902683662E0
8.016832800E-2,3.109500110E-1,4.468950272E0,8.830050468E0,9.901413925E0
8.213138500E-2,3.490500152E-1,4.431000233E0,8.869050026E0,9.920466085E0
8.409448400E-2,3.490500152E-1,4.468950272E0,8.907000542E0,9.971359541E0
8.605760100E-2,3.109500110E-1,4.431000233E0,8.907000542E0,9.953145815E0
8.802071300E-2,3.109500110E-1,4.507050037E0,8.869050026E0,9.953403353E0
8.998370600E-2,3.109500110E-1,4.468950272E0,8.869050026E0,9.936209277E0
9.194675800E-2,3.109500110E-1,4.507050037E0,8.907000542E0,9.987234282E0
9.390970400E-2,3.109500110E-1,4.468950272E0,8.944950104E0,1.000401613E1
9.587268100E-2,3.109500110E-1,4.468950272E0,8.907000542E0,9.970098550E0
9.783572900E-2,2.719500065E-1,4.468950272E0,8.907000542E0,9.968958420E0
9.979875600E-2,2.719500065E-1,4.507050037E0,8.907000542E0,9.986096109E0
1.017620080E-1,2.719500065E-1,4.507050037E0,8.944950104E0,1.001995954E1
1.037252030E-1,3.109500110E-1,4.507050037E0,8.869050026E0,9.953403353E0
1.056883060E-1,3.490500152E-1,4.545000076E0,8.907000542E0,1.000567440E1
1.076514360E-1,3.109500110E-1,4.507050037E0,8.983950615E0,1.005592157E1
1.096144590E-1,3.109500110E-1,4.468950272E0,8.907000542E0,9.970098550E0
1.115775130E-1,3.109500110E-1,4.431000233E0,8.944950104E0,9.987120973E0
1.135409330E-1,2.340000123E-1,4.468950272E0,8.944950104E0,1.000192006E1
1.155042600E-1,2.719500065E-1,4.431000233E0,8.907000542E0,9.952003744E0
1.174674760E-1,2.340000123E-1,4.392000198E0,8.907000542E0,9.933734464E0
1.194307240E-1,2.719500065E-1,4.431000233E0,8.869050026E0,9.918052643E0
1.213941310E-1,2.719500065E-1,4.468950272E0,8.907000542E0,9.968958420E0
1.233574910E-1,2.719500065E-1,4.468950272E0,8.944950104E0,1.000287987E1
1.253207260E-1,3.109500110E-1,4.507050037E0,8.983950615E0,1.005592157E1
1.272840120E-1,3.109500110E-1,4.507050037E0,8.983950615E0,1.005592157E1
1.292473680E-1,2.719500065E-1,4.468950272E0,8.983950615E0,1.003777077E1
1.312107030E-1,2.340000123E-1,4.468950272E0,9.060000420E0,1.010494335E1
1.331737810E-1,2.719500065E-1,4.468950272E0,9.060000420E0,1.010589338E1
1.351369350E-1,1.960500032E-1,4.431000233E0,9.022050858E0,1.005333777E1
1.371003440E-1,1.570500135E-1,4.468950272E0,9.098999977E0,1.013844080E1
1.390636880E-1,2.340000123E-1,4.431000233E0,9.060000420E0,1.008821722E1
1.410269000E-1,2.340000123E-1,4.431000233E0,9.022050858E0,1.005414943E1
1.429901510E-1,1.960500032E-1,4.392000198E0,9.022050858E0,1.003620959E1
1.449529730E-1,2.340000123E-1,4.392000198E0,9.022050858E0,1.003702264E1
1.469159200E-1,2.340000123E-1,4.431000233E0,8.983950615E0,1.001997444E1
1.488791850E-1,2.340000123E-1,4.468950272E0,9.022050858E0,1.007093214E1
1.508423660E-1,2.719500065E-1,4.392000198E0,8.983950615E0,1.000374886E1
1.528052460E-1,1.960500032E-1,4.431000233E0,8.983950615E0,1.001916001E1
1.547682140E-1,2.340000123E-1,4.392000198E0,8.983950615E0,1.000278913E1
1.567313090E-1,2.340000123E-1,4.354050159E0,8.983950615E0,9.986184329E0
1.586943660E-1,2.719500065E-1,4.392000198E0,8.944950104E0,9.968738882E0
1.606574470E-1,2.719500065E-1,4.392000198E0,8.944950104E0,9.968738882E0
1.626205200E-1,2.719500065E-1,4.392000198E0,8.944950104E0,9.968738882E0
1.645834180E-1,2.719500065E-1,4.392000198E0,8.869050026E0,9.900690426E0
1.665463680E-1,3.109500110E-1,4.392000198E0,8.907000542E0,9.935844921E0
1.685089710E-1,2.719500065E-1,4.392000198E0,8.944950104E0,9.968738882E0
1.704716760E-1,3.109500110E-1,4.392000198E0,8.944950104E0,9.969879037E0
1.724347270E-1,3.109500110E-1,4.431000233E0,8.869050026E0,9.919198624E0
1.743977070E-1,3.109500110E-1,4.431000233E0,8.907000542E0,9.953145815E0
1.763604860E-1,2.340000123E-1,4.392000198E0,8.907000542E0,9.933734464E0
1.783233240E-1,2.719500065E-1,4.431000233E0,8.869050026E0,9.918052643E0
1.802863960E-1,3.109500110E-1,4.392000198E0,8.791950226E0,9.832840100E0
1.822493990E-1,2.719500065E-1,4.354050159E0,8.830050468E0,9.848933997E0
1.842121600E-1,2.719500065E-1,4.431000233E0,8.830050468E0,9.883193368E0
1.861750020E-1,2.719500065E-1,4.392000198E0,8.830050468E0,9.865769804E0
1.881380730E-1,2.719500065E-1,4.392000198E0,8.869050026E0,9.900690426E0
1.901010770E-1,2.340000123E-1,4.431000233E0,8.791950226E0,9.848193126E0
1.920642120E-1,2.719500065E-1,4.431000233E0,8.830050468E0,9.883193368E0
1.940273080E-1,3.109500110E-1,4.468950272E0,8.830050468E0,9.901413925E0
