"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.453011800E-2,3.490500152E-1,4.468950272E0,8.907000542E0,9.971359541E0
3.649273700E-2,3.490500152E-1,4.431000233E0,8.869050026E0,9.920466085E0
3.845781000E-2,3.870000243E-1,4.431000233E0,8.907000542E0,9.955811907E0
4.042113000E-2,3.870000243E-1,4.468950272E0,8.869050026E0,9.938879912E0
4.238496400E-2,3.490500152E-1,4.431000233E0,8.869050026E0,9.920466085E0
4.434871400E-2,4.639500082E-1,4.431000233E0,8.830050468E0,9.890338920E0
4.631252600E-2,4.260000288E-1,4.431000233E0,8.830050468E0,9.888631370E0
4.827601700E-2,4.260000288E-1,4.431000233E0,8.830050468E0,9.888631370E0
5.023960300E-2,4.260000288E-1,4.392000198E0,8.869050026E0,9.906118823E0
5.220317800E-2,4.639500082E-1,4.392000198E0,8.830050468E0,9.872927966E0
5.416675700E-2,4.639500082E-1,4.431000233E0,8.830050468E0,9.890338920E0
5.613040400E-2,5.020500422E-1,4.392000198E0,8.869050026E0,9.909680537E0
5.809404400E-2,4.639500082E-1,4.431000233E0,8.791950226E0,9.856338136E0
6.005743100E-2,5.020500422E-1,4.392000198E0,8.830050468E0,9.874791707E0
6.202089200E-2,4.639500082E-1,4.392000198E0,8.791950226E0,9.838867014E0
6.398421800E-2,4.639500082E-1,4.392000198E0,8.830050468E0,9.872927966E0
6.594758400E-2,5.020500422E-1,4.392000198E0,8.754000664E0,9.806846976E0
6.791099600E-2,4.639500082E-1,4.431000233E0,8.830050468E0,9.890338920E0
6.987440800E-2,5.020500422E-1,4.392000198E0,8.791950226E0,9.840737206E0
7.183796800E-2,4.260000288E-1,4.392000198E0,8.791950226E0,9.837150530E0
7.380148500E-2,5.020500422E-1,4.431000233E0,8.830050468E0,9.892199380E0
7.576484800E-2,4.639500082E-1,4.392000198E0,8.869050026E0,9.907823359E0
7.772825700E-2,4.260000288E-1,4.431000233E0,8.830050468E0,9.888631370E0
7.969176700E-2,4.639500082E-1,4.392000198E0,8.830050468E0,9.872927966E0
8.165525000E-2,4.260000288E-1,4.431000233E0,8.830050468E0,9.888631370E0
8.361830300E-2,3.870000243E-1,4.431000233E0,8.907000542E0,9.955811907E0
8.558148200E-2,4.260000288E-1,4.431000233E0,8.907000542E0,9.957404167E0
8.754544200E-2,4.260000288E-1,4.468950272E0,8.944950104E0,1.000825284E1
8.950917300E-2,4.260000288E-1,4.392000198E0,8.944950104E0,9.974130244E0
9.147247500E-2,3.870000243E-1,4.431000233E0,8.944950104E0,9.989777998E0
9.343592000E-2,4.260000288E-1,4.431000233E0,8.983950615E0,1.002629581E1
9.539960900E-2,4.260000288E-1,4.431000233E0,8.944950104E0,9.991364844E0
9.736322600E-2,4.639500082E-1,4.392000198E0,8.983950615E0,1.001080836E1
9.932693100E-2,3.870000243E-1,4.431000233E0,8.983950615E0,1.002471450E1
1.012906100E-1,4.260000288E-1,4.431000233E0,8.983950615E0,1.002629581E1
1.032539070E-1,3.870000243E-1,4.392000198E0,8.983950615E0,1.000753733E1
1.052173430E-1,4.260000288E-1,4.431000233E0,8.944950104E0,9.991364844E0
1.071807640E-1,4.260000288E-1,4.431000233E0,8.983950615E0,1.002629581E1
1.091441890E-1,4.260000288E-1,4.431000233E0,8.983950615E0,1.002629581E1
1.111078810E-1,4.639500082E-1,4.431000233E0,8.983950615E0,1.002797992E1
1.130714940E-1,4.260000288E-1,4.468950272E0,8.983950615E0,1.004312507E1
1.150350420E-1,3.870000243E-1,4.431000233E0,8.983950615E0,1.002471450E1
1.169986260E-1,4.639500082E-1,4.431000233E0,9.022050858E0,1.006212772E1
1.189619320E-1,4.260000288E-1,4.468950272E0,8.983950615E0,1.004312507E1
1.209253190E-1,4.639500082E-1,4.431000233E0,8.944950104E0,9.993054840E0
1.228890620E-1,4.260000288E-1,4.392000198E0,8.983950615E0,1.000912136E1
1.248527010E-1,4.260000288E-1,4.431000233E0,8.983950615E0,1.002629581E1
1.268158790E-1,4.260000288E-1,4.468950272E0,8.907000542E0,9.974349663E0
1.287792130E-1,4.260000288E-1,4.468950272E0,8.907000542E0,9.974349663E0
1.307426050E-1,4.639500082E-1,4.468950272E0,8.907000542E0,9.976042541E0
1.327059800E-1,3.870000243E-1,4.431000233E0,8.983950615E0,1.002471450E1
1.346693220E-1,3.870000243E-1,4.431000233E0,8.869050026E0,9.921873837E0
1.366326740E-1,3.870000243E-1,4.431000233E0,8.907000542E0,9.955811907E0
1.385960300E-1,3.490500152E-1,4.468950272E0,8.907000542E0,9.971359541E0
1.405594080E-1,3.870000243E-1,4.468950272E0,8.944950104E0,1.000666867E1
1.425228390E-1,3.870000243E-1,4.431000233E0,8.983950615E0,1.002471450E1
1.444862550E-1,3.870000243E-1,4.507050037E0,8.869050026E0,9.956069376E0
1.464498150E-1,3.870000243E-1,4.507050037E0,8.944950104E0,1.002374189E1
1.484133320E-1,4.260000288E-1,4.468950272E0,8.944950104E0,1.000825284E1
1.503765180E-1,3.870000243E-1,4.431000233E0,8.944950104E0,9.989777998E0
1.523397990E-1,3.870000243E-1,4.468950272E0,8.944950104E0,1.000666867E1
1.543035160E-1,3.870000243E-1,4.468950272E0,8.983950615E0,1.004154640E1
1.562671050E-1,3.870000243E-1,4.507050037E0,8.983950615E0,1.005856042E1
1.582304550E-1,3.870000243E-1,4.468950272E0,8.907000542E0,9.972760109E0
1.601938760E-1,3.490500152E-1,4.431000233E0,8.869050026E0,9.920466085E0
1.621574600E-1,3.870000243E-1,4.468950272E0,8.869050026E0,9.938879912E0
1.641210090E-1,4.260000288E-1,4.468950272E0,8.869050026E0,9.940474884E0
1.660845470E-1,4.260000288E-1,4.431000233E0,8.907000542E0,9.957404167E0
1.680480880E-1,4.260000288E-1,4.468950272E0,8.907000542E0,9.974349663E0
1.700115810E-1,3.490500152E-1,4.431000233E0,8.907000542E0,9.954408954E0
1.719750880E-1,3.870000243E-1,4.507050037E0,8.907000542E0,9.989891276E0
1.739384460E-1,3.870000243E-1,4.468950272E0,8.907000542E0,9.972760109E0
1.759018520E-1,3.490500152E-1,4.392000198E0,8.907000542E0,9.937110259E0
1.778652330E-1,3.490500152E-1,4.431000233E0,8.907000542E0,9.954408954E0
1.798286210E-1,3.870000243E-1,4.468950272E0,8.944950104E0,1.000666867E1
1.817920500E-1,3.870000243E-1,4.468950272E0,8.869050026E0,9.938879912E0
1.837554660E-1,3.870000243E-1,4.431000233E0,8.944950104E0,9.989777998E0
