"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.550022300E-2,2.719500065E-1,4.276950359E0,9.060000420E0,1.002246820E1
3.746241100E-2,3.109500110E-1,4.315950394E0,9.060000420E0,1.004030504E1
3.942707000E-2,3.490500152E-1,4.239000320E0,9.022050858E0,9.974385260E0
4.139037100E-2,3.490500152E-1,4.239000320E0,9.060000420E0,1.000872456E1
4.335407000E-2,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
4.531756600E-2,3.490500152E-1,4.276950359E0,9.060000420E0,1.002485650E1
4.728113200E-2,3.870000243E-1,4.276950359E0,9.022050858E0,9.991970530E0
4.924417000E-2,3.490500152E-1,4.276950359E0,9.022050858E0,9.990572655E0
5.120736300E-2,3.870000243E-1,4.276950359E0,8.983950615E0,9.957582139E0
5.317059900E-2,3.109500110E-1,4.276950359E0,9.060000420E0,1.002360224E1
5.513382300E-2,3.870000243E-1,4.276950359E0,9.060000420E0,1.002624960E1
5.709687100E-2,3.870000243E-1,4.201050282E0,8.983950615E0,9.925218443E0
5.905997400E-2,3.490500152E-1,4.201050282E0,8.983950615E0,9.923811165E0
6.102336100E-2,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
6.298666400E-2,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
6.494988400E-2,4.260000288E-1,4.201050282E0,9.022050858E0,9.961310213E0
6.691312800E-2,3.490500152E-1,4.201050282E0,8.983950615E0,9.923811165E0
6.887633600E-2,3.870000243E-1,4.201050282E0,8.983950615E0,9.925218443E0
7.083956900E-2,3.870000243E-1,4.201050282E0,8.983950615E0,9.925218443E0
7.280284400E-2,4.260000288E-1,4.201050282E0,9.022050858E0,9.961310213E0
7.476610600E-2,3.490500152E-1,4.201050282E0,9.022050858E0,9.958316176E0
7.672933200E-2,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
7.869256900E-2,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
8.065576500E-2,3.870000243E-1,4.162050247E0,8.983950615E0,9.908773886E0
8.261899700E-2,3.490500152E-1,4.162050247E0,8.983950615E0,9.907364272E0
8.458236100E-2,3.870000243E-1,4.162050247E0,9.060000420E0,9.977777252E0
8.654568700E-2,3.870000243E-1,4.162050247E0,8.944950104E0,9.873427148E0
8.850930700E-2,3.870000243E-1,4.162050247E0,8.983950615E0,9.908773886E0
9.047284100E-2,4.260000288E-1,4.201050282E0,8.983950615E0,9.926815609E0
9.243614200E-2,4.260000288E-1,4.201050282E0,8.983950615E0,9.926815609E0
9.439952100E-2,3.490500152E-1,4.201050282E0,9.022050858E0,9.958316176E0
9.636308600E-2,3.870000243E-1,4.162050247E0,9.060000420E0,9.977777252E0
9.832659600E-2,3.490500152E-1,4.201050282E0,9.022050858E0,9.958316176E0
1.002899600E-1,3.490500152E-1,4.162050247E0,9.022050858E0,9.941926365E0
1.022533670E-1,3.109500110E-1,4.201050282E0,8.944950104E0,9.887246621E0
1.042165740E-1,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
1.061798670E-1,3.109500110E-1,4.162050247E0,8.983950615E0,9.906095135E0
1.081434470E-1,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
1.101069420E-1,3.490500152E-1,4.201050282E0,8.983950615E0,9.923811165E0
1.120704880E-1,3.490500152E-1,4.239000320E0,9.022050858E0,9.974385260E0
1.140340190E-1,3.490500152E-1,4.201050282E0,8.983950615E0,9.923811165E0
1.159973100E-1,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
1.179606890E-1,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
1.199237590E-1,3.490500152E-1,4.239000320E0,9.022050858E0,9.974385260E0
1.218869200E-1,3.870000243E-1,4.201050282E0,9.022050858E0,9.959718578E0
1.238501160E-1,3.490500152E-1,4.162050247E0,9.022050858E0,9.941926365E0
1.258133020E-1,3.870000243E-1,4.162050247E0,8.983950615E0,9.908773886E0
1.277765670E-1,3.870000243E-1,4.239000320E0,8.944950104E0,9.906110493E0
1.297398220E-1,4.260000288E-1,4.201050282E0,9.022050858E0,9.961310213E0
1.317030490E-1,3.870000243E-1,4.239000320E0,8.983950615E0,9.941341026E0
1.336662850E-1,3.870000243E-1,4.239000320E0,8.944950104E0,9.906110493E0
1.356296940E-1,4.260000288E-1,4.239000320E0,8.983950615E0,9.942935602E0
1.375930530E-1,3.109500110E-1,4.239000320E0,9.022050858E0,9.973124651E0
1.395563880E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
1.415197370E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
1.434831720E-1,3.490500152E-1,4.276950359E0,8.983950615E0,9.956179435E0
1.454465810E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
1.474097370E-1,3.490500152E-1,4.239000320E0,8.944950104E0,9.904700500E0
1.493729680E-1,3.870000243E-1,4.239000320E0,8.983950615E0,9.941341026E0
1.513362130E-1,3.490500152E-1,4.239000320E0,8.944950104E0,9.904700500E0
1.532994750E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
1.552630610E-1,3.109500110E-1,4.276950359E0,8.983950615E0,9.954916521E0
1.572265520E-1,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
1.591896940E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
1.611529390E-1,3.490500152E-1,4.201050282E0,8.983950615E0,9.923811165E0
1.631159640E-1,3.490500152E-1,4.276950359E0,8.983950615E0,9.956179435E0
1.650790700E-1,3.109500110E-1,4.239000320E0,9.022050858E0,9.973124651E0
1.670423660E-1,3.490500152E-1,4.239000320E0,9.022050858E0,9.974385260E0
1.690056060E-1,3.109500110E-1,4.276950359E0,9.022050858E0,9.989314089E0
1.709690150E-1,2.719500065E-1,4.276950359E0,8.983950615E0,9.953774653E0
1.729323750E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
1.748956960E-1,3.490500152E-1,4.315950394E0,8.983950615E0,9.972995155E0
1.768590460E-1,3.109500110E-1,4.315950394E0,9.022050858E0,1.000607412E1
1.788223010E-1,3.109500110E-1,4.276950359E0,9.060000420E0,1.002360224E1
1.807855840E-1,3.109500110E-1,4.276950359E0,8.983950615E0,9.954916521E0
1.827489850E-1,3.490500152E-1,4.276950359E0,9.022050858E0,9.990572655E0
1.847123510E-1,3.109500110E-1,4.239000320E0,9.060000420E0,1.000746827E1
1.866753750E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
1.886385020E-1,3.109500110E-1,4.276950359E0,9.022050858E0,9.989314089E0
1.906015700E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
1.925646560E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
1.945278660E-1,2.719500065E-1,4.276950359E0,9.098999977E0,1.005773641E1
1.964910390E-1,2.719500065E-1,4.315950394E0,9.060000420E0,1.003917288E1
1.984540290E-1,2.719500065E-1,4.315950394E0,9.022050858E0,1.000493809E1
2.004171230E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
2.023802410E-1,2.719500065E-1,4.315950394E0,9.022050858E0,1.000493809E1
2.043433510E-1,2.719500065E-1,4.276950359E0,8.983950615E0,9.953774653E0
2.063065580E-1,2.340000123E-1,4.276950359E0,9.022050858E0,9.987214930E0
2.082697360E-1,1.960500032E-1,4.276950359E0,8.983950615E0,9.951990184E0
2.102330160E-1,3.109500110E-1,4.239000320E0,9.060000420E0,1.000746827E1
2.121962690E-1,2.340000123E-1,4.315950394E0,9.022050858E0,1.000397848E1
2.141593170E-1,2.340000123E-1,4.276950359E0,9.022050858E0,9.987214930E0
2.161224250E-1,2.719500065E-1,4.239000320E0,9.022050858E0,9.971984868E0
2.180854970E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
2.200485790E-1,2.340000123E-1,4.315950394E0,9.060000420E0,1.003821655E1
2.220113100E-1,2.719500065E-1,4.276950359E0,9.060000420E0,1.002246820E1
2.239741330E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
2.259370720E-1,2.719500065E-1,4.315950394E0,9.022050858E0,1.000493809E1
2.278999770E-1,2.719500065E-1,4.315950394E0,9.022050858E0,1.000493809E1
2.298632630E-1,3.109500110E-1,4.315950394E0,9.022050858E0,1.000607412E1
2.318264380E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
2.337896930E-1,2.719500065E-1,4.239000320E0,9.060000420E0,1.000633240E1
2.357529140E-1,2.719500065E-1,4.276950359E0,9.022050858E0,9.988176153E0
2.377162820E-1,2.719500065E-1,4.239000320E0,9.022050858E0,9.971984868E0
2.396796060E-1,3.109500110E-1,4.276950359E0,9.060000420E0,1.002360224E1
2.416426870E-1,2.719500065E-1,4.239000320E0,8.983950615E0,9.937527317E0
2.436058390E-1,2.719500065E-1,4.276950359E0,8.983950615E0,9.953774653E0
2.455690180E-1,3.109500110E-1,4.276950359E0,9.022050858E0,9.989314089E0
2.475322030E-1,3.109500110E-1,4.276950359E0,8.983950615E0,9.954916521E0
2.494952620E-1,3.109500110E-1,4.239000320E0,8.983950615E0,9.938671052E0
2.514583580E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
2.534212970E-1,3.109500110E-1,4.239000320E0,8.983950615E0,9.938671052E0
2.553842820E-1,3.109500110E-1,4.201050282E0,8.983950615E0,9.922544131E0
2.573473730E-1,3.490500152E-1,4.239000320E0,8.944950104E0,9.904700500E0
2.593104330E-1,3.490500152E-1,4.239000320E0,8.907000542E0,9.870441646E0
2.612736930E-1,3.490500152E-1,4.276950359E0,9.022050858E0,9.990572655E0
2.632368950E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
2.651999070E-1,3.870000243E-1,4.239000320E0,9.022050858E0,9.975785403E0
2.671629740E-1,3.490500152E-1,4.239000320E0,8.983950615E0,9.939936030E0
2.691260320E-1,3.109500110E-1,4.239000320E0,8.983950615E0,9.938671052E0
2.710891060E-1,3.870000243E-1,4.239000320E0,8.983950615E0,9.941341026E0
2.730525440E-1,3.490500152E-1,4.201050282E0,8.944950104E0,9.888518177E0
2.750158750E-1,3.870000243E-1,4.239000320E0,8.983950615E0,9.941341026E0
2.769789100E-1,3.870000243E-1,4.239000320E0,8.944950104E0,9.906110493E0
2.789420310E-1,3.490500152E-1,4.201050282E0,8.944950104E0,9.888518177E0
2.809053050E-1,4.260000288E-1,4.201050282E0,8.983950615E0,9.926815609E0
