"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.420198900E-2,2.111999989E0,-9.787950516E0,2.449500114E-1,1.001621285E1
3.616356600E-2,2.341950178E0,-9.865050316E0,9.195000678E-2,1.013964512E1
3.812791200E-2,2.419050217E0,-9.903000832E0,-2.205000073E-2,1.019420010E1
4.009077100E-2,2.494950056E0,-9.903000832E0,-1.369500011E-1,1.021337146E1
4.205406600E-2,2.572050095E0,-9.826050758E0,-3.289500177E-1,1.016242704E1
4.401724100E-2,2.572050095E0,-9.711000443E0,-4.060500264E-1,1.005404635E1
4.598045100E-2,2.572050095E0,-9.558000565E0,-6.739500165E-1,9.920938721E0
4.794337000E-2,2.649000168E0,-9.405000687E0,-1.018950105E0,9.823924833E0
4.990637400E-2,2.610000134E0,-9.213000298E0,-1.326000094E0,9.666941162E0
5.186959700E-2,2.649000168E0,-8.983050346E0,-1.671000123E0,9.513392498E0
5.383275600E-2,2.610000134E0,-8.791950226E0,-2.014950037E0,9.389915501E0
5.579568500E-2,2.533950090E0,-8.523000717E0,-2.359950066E0,9.199554804E0
5.775868100E-2,2.380050182E0,-8.178000450E0,-2.629050016E0,8.913822649E0
5.972172600E-2,2.457000017E0,-7.948050499E0,-2.743950129E0,8.760001035E0
6.168475600E-2,2.572050095E0,-7.756950378E0,-2.935050249E0,8.683331206E0
6.364752700E-2,2.725050211E0,-7.603050232E0,-3.049950123E0,8.633334653E0
6.561037400E-2,2.992950201E0,-7.372950554E0,-3.165000200E0,8.563607712E0
6.757383300E-2,3.147000074E0,-7.182000160E0,-3.394950151E0,8.544613643E0
6.953709200E-2,3.529950142E0,-7.219950199E0,-3.510000229E0,8.769739477E0
7.150000400E-2,3.760050297E0,-7.105050564E0,-4.084949970E0,9.017013808E0
7.346301700E-2,4.027950287E0,-7.105050564E0,-4.927950382E0,9.538910944E0
7.542628400E-2,3.990000248E0,-6.990000248E0,-6.117000103E0,1.010929749E1
