"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.504423600E-2,5.331000328E0,1.863000035E0,1.500000060E-2,5.647172623E0
3.700515000E-2,5.407950401E0,1.824000120E0,2.449500114E-1,5.712521728E0
3.896877500E-2,5.485050201E0,1.708950043E0,3.600000143E-1,5.756377852E0
4.093162300E-2,5.485050201E0,1.671000123E0,5.899500251E-1,5.764204902E0
4.289469800E-2,5.485050201E0,1.555950046E0,6.280500293E-1,5.735957034E0
4.485756000E-2,5.523000240E0,1.402950048E0,7.050000429E-1,5.741848618E0
4.682047700E-2,5.446050167E0,1.288050056E0,7.050000429E-1,5.640528382E0
4.878322100E-2,5.407950401E0,1.057950020E0,7.810500264E-1,5.565539051E0
5.074601600E-2,5.215950012E0,8.280000687E-1,8.200500607E-1,5.344548694E0
5.270914000E-2,4.948050022E0,5.590500236E-1,7.429500222E-1,5.034650999E0
5.467216700E-2,4.642050266E0,2.530499995E-1,7.810500264E-1,4.714096321E0
5.663580700E-2,4.335000038E0,2.295000106E-2,7.429500222E-1,4.398264063E0
5.859925800E-2,4.105050087E0,-1.680000126E-1,6.660000086E-1,4.162116797E0
6.056209100E-2,3.913050175E0,-3.210000098E-1,6.660000086E-1,3.982280589E0
6.252510600E-2,3.721950293E0,-5.130000114E-1,7.050000429E-1,3.822709517E0
6.448805900E-2,3.607050180E0,-7.039500475E-1,7.810500264E-1,3.757179237E0
6.645103000E-2,3.453000069E0,-8.959500194E-1,8.200500607E-1,3.660384954E0
6.841361300E-2,3.300000191E0,-1.011000037E0,8.959500194E-1,3.565788660E0
7.037628900E-2,3.223050117E0,-1.203000069E0,1.011000037E0,3.585719217E0
7.233920900E-2,3.147000074E0,-1.318050027E0,1.165050030E0,3.605302611E0
7.430205700E-2,3.031950235E0,-1.393950105E0,1.240950108E0,3.560305646E0
7.626463300E-2,2.955000162E0,-1.471050024E0,1.318050027E0,3.554331161E0
7.822728900E-2,2.802000046E0,-1.471050024E0,1.395000100E0,3.458499344E0
8.019029100E-2,2.725050211E0,-1.509000063E0,1.432950020E0,3.428749860E0
8.215316800E-2,2.686950207E0,-1.548000097E0,1.471050024E0,3.432199570E0
8.411632400E-2,2.572050095E0,-1.585950017E0,1.471050024E0,3.360753981E0
8.607939800E-2,2.533950090E0,-1.585950017E0,1.510050058E0,3.349088189E0
8.804211600E-2,2.457000017E0,-1.585950017E0,1.585950017E0,3.326758783E0
9.000493900E-2,2.341950178E0,-1.548000097E0,1.624950051E0,3.243685806E0
9.196749300E-2,2.227050066E0,-1.548000097E0,1.663050056E0,3.181476353E0
9.393011200E-2,2.149950027E0,-1.548000097E0,1.701000094E0,3.148331422E0
9.589272600E-2,2.035050154E0,-1.509000063E0,1.740000129E0,3.073452581E0
9.785534200E-2,2.074050188E0,-1.509000063E0,1.701000094E0,3.077688531E0
9.981795700E-2,1.959000111E0,-1.393950105E0,1.701000094E0,2.945196029E0
1.017805730E-1,1.804950118E0,-1.318050027E0,1.663050056E0,2.785827757E0
1.037433440E-1,1.690050125E0,-1.240950108E0,1.471050024E0,2.561291621E0
1.057060860E-1,1.690050125E0,-1.164000034E0,1.471050024E0,2.524906667E0
1.076686800E-1,1.651950121E0,-1.164000034E0,1.395000100E0,2.455577439E0
1.096313180E-1,1.537050128E0,-1.087950110E0,1.318050027E0,2.298567905E0
1.115941540E-1,1.537050128E0,-9.340500236E-1,1.203000069E0,2.163834954E0
1.135569320E-1,1.459950089E0,-8.959500194E-1,1.126049995E0,2.049919338E0
1.155198490E-1,1.306950092E0,-7.429500222E-1,1.050000072E0,1.833737557E0
1.174827150E-1,1.306950092E0,-5.890500546E-1,9.349500537E-1,1.711499376E0
1.194454690E-1,1.269000053E0,-4.360500276E-1,7.429500222E-1,1.533778177E0
1.214082560E-1,1.269000053E0,-3.210000098E-1,5.899500251E-1,1.435772675E0
1.233719220E-1,1.192050099E0,-2.059500068E-1,3.979500234E-1,1.273484615E0
1.253353300E-1,1.077000022E0,-1.290000081E-1,2.449500114E-1,1.112011941E0
1.272968760E-1,1.039050102E0,-9.105000645E-2,1.500000060E-2,1.043139597E0
1.292589910E-1,1.039050102E0,9.900000691E-2,-1.759500057E-1,1.058482178E0
1.312216910E-1,1.000050068E0,1.380000114E-1,-4.060500264E-1,1.088127183E0
1.331842200E-1,9.240000248E-1,2.530499995E-1,-6.360000372E-1,1.149915821E0
1.351465360E-1,9.240000248E-1,3.679500222E-1,-9.420000315E-1,1.369863980E0
