"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.698127600E-2,9.394050598E0,-6.110895157E1,1.289295101E1,6.315679167E1
2.894241000E-2,1.318905067E1,-6.294795227E1,8.869050026E0,6.492346110E1
3.090619900E-2,1.752000046E1,-6.459705353E1,2.085000038E0,6.696325086E1
3.286897300E-2,2.284695053E1,-6.632100677E1,-1.002600002E1,7.085887217E1
3.483204500E-2,2.917095184E1,-6.827595520E1,-2.148600197E1,7.729294127E1
3.679436200E-2,3.319605255E1,-6.842895508E1,-2.754195213E1,8.088917681E1
3.875689600E-2,3.522705078E1,-6.674295044E1,-3.053100204E1,8.141074024E1
4.071903000E-2,3.488205338E1,-6.287205124E1,-2.961105156E1,7.775903066E1
4.268128100E-2,3.131805229E1,-5.708400345E1,-2.386200142E1,6.934550426E1
4.464355200E-2,2.491695213E1,-5.060700226E1,-1.604295158E1,5.864554098E1
4.660581700E-2,1.851600075E1,-4.527900314E1,-8.875950813E0,4.971733010E1
4.856731100E-2,1.215405083E1,-4.083300018E1,-3.394950151E0,4.273851357E1
5.052900700E-2,7.285950184E0,-3.738405228E1,7.050000429E-1,3.809395569E1
5.249159900E-2,3.798000097E0,-3.443295288E1,3.196050167E0,3.478890319E1
5.445392800E-2,1.459950089E0,-3.201795197E1,4.729050159E0,3.239821936E1
5.641546700E-2,4.200000316E-2,-2.994795227E1,5.496000290E0,3.044811371E1
5.837723800E-2,-5.700000525E-1,-2.833905220E1,5.764050484E0,2.892492105E1
6.033982100E-2,-8.770500422E-1,-2.692005157E1,5.841000080E0,2.756040050E1
6.230216300E-2,-9.529500604E-1,-2.569395065E1,5.956050396E0,2.639245631E1
6.426482600E-2,-9.150000215E-1,-2.462100029E1,5.878950119E0,2.532968485E1
6.622739400E-2,-8.770500422E-1,-2.373900032E1,5.457000256E0,2.437392469E1
6.819019800E-2,-7.620000243E-1,-2.316405106E1,4.843950272E0,2.367736809E1
7.015293200E-2,-7.230000496E-1,-2.274300194E1,4.000950336E0,2.310355968E1
7.211576800E-2,-5.700000525E-1,-2.239800072E1,3.004050255E0,2.260574383E1
7.407856300E-2,-4.930500090E-1,-2.212995148E1,1.855050087E0,2.221303810E1
7.604200400E-2,-4.930500090E-1,-2.205300140E1,9.349500537E-1,2.207831744E1
7.800525500E-2,-6.850500107E-1,-2.190000153E1,1.500000060E-2,2.191071850E1
7.996762700E-2,-7.620000243E-1,-2.182305145E1,-4.440000355E-1,2.184086433E1
8.193025700E-2,-9.150000215E-1,-2.182305145E1,-7.890000343E-1,2.185647091E1
8.389269400E-2,-8.770500422E-1,-2.190000153E1,-1.018950105E0,2.194122929E1
8.585518400E-2,-7.999500632E-1,-2.205300140E1,-1.057050109E0,2.209280756E1
8.781741500E-2,-7.620000243E-1,-2.228295135E1,-8.659500480E-1,2.231278635E1
8.977972200E-2,-8.380500674E-1,-2.255100060E1,-5.590500236E-1,2.257349093E1
9.174243400E-2,-9.919500351E-1,-2.278095055E1,-1.759500057E-1,2.280321537E1
9.370502800E-2,-9.919500351E-1,-2.308800125E1,2.070000172E-1,2.311022751E1
9.566674200E-2,-1.144950032E0,-2.339400101E1,5.899500251E-1,2.342943095E1
9.762871700E-2,-1.183050036E0,-2.354805183E1,1.126049995E0,2.360462542E1
9.959144100E-2,-1.106999993E0,-2.362395096E1,1.471050024E0,2.369557967E1
1.015539460E-1,-1.106999993E0,-2.362395096E1,1.624950051E0,2.370563162E1
1.035164010E-1,-1.068000078E0,-2.350905037E1,2.085000038E0,2.362547986E1
1.054788710E-1,-1.030050039E0,-2.331795120E1,2.506050110E0,2.347484054E1
1.074413020E-1,-1.068000078E0,-2.308800125E1,2.812950134E0,2.328323677E1
1.094037650E-1,-1.068000078E0,-2.281905174E1,2.965950251E0,2.303576800E1
1.113663600E-1,-1.144950032E0,-2.255100060E1,3.118950129E0,2.279443766E1
1.133289170E-1,-1.336950064E0,-2.220600128E1,3.081000090E0,2.245855049E1
1.152917680E-1,-1.260000110E0,-2.193795013E1,3.043050051E0,2.218380964E1
1.172545330E-1,-1.183050036E0,-2.170800018E1,3.043050051E0,2.195215326E1
1.192171090E-1,-1.068000078E0,-2.143995094E1,3.004050255E0,2.167571080E1
1.211797510E-1,-9.919500351E-1,-2.113305092E1,3.081000090E0,2.137948474E1
1.231423620E-1,-9.529500604E-1,-2.086500168E1,3.004050255E0,2.110167592E1
1.251049820E-1,-8.380500674E-1,-2.052000046E1,2.889000177E0,2.073931216E1
1.270673710E-1,-8.380500674E-1,-2.029005051E1,2.736000061E0,2.049083146E1
1.290298280E-1,-7.230000496E-1,-1.979205132E1,2.620950222E0,1.997792293E1
1.309925340E-1,-4.549500346E-1,-1.944705009E1,2.506050110E0,1.961313397E1
1.329551530E-1,-3.400500119E-1,-1.902495003E1,2.353049994E0,1.917292888E1
1.349177240E-1,-1.480500102E-1,-1.856505013E1,2.275950193E0,1.870462387E1
1.368803090E-1,8.100000024E-2,-1.810500145E1,2.200050116E0,1.823836229E1
1.388426140E-1,1.570500135E-1,-1.764495087E1,2.238000154E0,1.778700651E1
1.408050010E-1,3.109500110E-1,-1.707000160E1,2.314950228E0,1.722906379E1
1.427677800E-1,4.639500082E-1,-1.657200050E1,2.314950228E0,1.673933824E1
1.447304510E-1,4.260000288E-1,-1.595895100E1,2.391000032E0,1.614269104E1
1.466941840E-1,6.550500393E-1,-1.542195034E1,2.583000183E0,1.565048027E1
1.486576050E-1,8.089500666E-1,-1.492395115E1,2.659050226E0,1.518055553E1
1.506200830E-1,1.000050068E0,-1.446405029E1,2.812950134E0,1.476893833E1
1.525828370E-1,1.192050099E0,-1.396605110E1,2.736000061E0,1.428136069E1
1.545455790E-1,1.306950092E0,-1.346700096E1,2.545050144E0,1.376755293E1
1.565083450E-1,1.306950092E0,-1.289295101E1,2.506050110E0,1.319911328E1
1.584708910E-1,1.345050097E0,-1.224105072E1,2.238000154E0,1.251643428E1
1.604335010E-1,1.384050012E0,-1.155105019E1,1.930950046E0,1.179283354E1
1.623961160E-1,1.537050128E0,-1.097595024E1,1.816050053E0,1.123085235E1
1.643587300E-1,1.614000082E0,-1.032495022E1,1.777950048E0,1.060050469E1
1.663211520E-1,1.651950121E0,-9.673050880E0,1.701000094E0,9.959430398E0
1.682836410E-1,1.575000048E0,-8.868000031E0,1.510050058E0,9.132486018E0
1.702462770E-1,1.459950089E0,-8.140049934E0,1.471050024E0,8.399753292E0
1.722088690E-1,1.306950092E0,-7.335000515E0,1.240950108E0,7.553165447E0
1.741716690E-1,1.269000053E0,-6.529950142E0,9.349500537E-1,6.717495188E0
1.761344080E-1,1.077000022E0,-5.725050449E0,3.220500052E-1,5.834367824E0
1.780977330E-1,8.470500112E-1,-4.959000111E0,-9.900000691E-2,5.031796580E0
1.800608790E-1,6.550500393E-1,-4.153950214E0,-5.209500194E-1,4.237426325E0
1.820228640E-1,5.410500169E-1,-3.463950157E0,-8.269500136E-1,3.602156595E0
1.839851890E-1,4.260000288E-1,-2.773950100E0,-1.096050024E0,3.012905713E0
1.859480340E-1,3.490500152E-1,-2.199000120E0,-1.249050021E0,2.552951899E0
1.879107260E-1,5.020500422E-1,-1.701000094E0,-1.479000092E0,2.309306571E0
1.898735200E-1,4.260000288E-1,-1.240950108E0,-1.516950130E0,2.005634785E0
1.918363080E-1,5.020500422E-1,-8.959500194E-1,-1.632000089E0,1.928264757E0
1.937995700E-1,7.320000529E-1,-6.280500293E-1,-1.479000092E0,1.765704445E0
1.957626930E-1,8.470500112E-1,-3.210000098E-1,-1.287000060E0,1.573818249E0
1.977252220E-1,9.240000248E-1,-1.680000126E-1,-1.096050024E0,1.443373031E0
1.996879250E-1,1.114950061E0,-5.295000225E-2,-8.269500136E-1,1.389159338E0
2.016497990E-1,1.114950061E0,9.900000691E-2,-6.360000372E-1,1.287404632E0
2.036119200E-1,1.269000053E0,3.289500177E-1,-3.670500219E-1,1.361357766E0
2.055746190E-1,1.345050097E0,4.830000103E-1,-9.900000691E-2,1.432567546E0
2.075371490E-1,1.498950124E0,5.980500579E-1,9.195000678E-2,1.616468419E0
2.094989240E-1,1.537050128E0,8.280000687E-1,2.449500114E-1,1.762982620E0
2.114609200E-1,1.690050125E0,9.430500269E-1,5.130000114E-1,2.002194244E0
2.134236220E-1,1.843950033E0,1.057950020E0,6.660000086E-1,2.227771528E0
2.153861300E-1,2.035050154E0,1.210950017E0,7.050000429E-1,2.470800302E0
2.173485400E-1,2.074050188E0,1.288050056E0,7.050000429E-1,2.541216675E0
2.193109780E-1,2.111999989E0,1.402950048E0,7.810500264E-1,2.653083477E0
2.212736230E-1,2.149950027E0,1.555950046E0,7.050000429E-1,2.745958981E0
2.232362070E-1,2.188950062E0,1.594050050E0,5.899500251E-1,2.771378532E0
2.251998900E-1,2.188950062E0,1.594050050E0,3.220500052E-1,2.726942269E0
