"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.176986700E-2,4.260000288E-1,-1.203000069E0,1.816050053E0,2.219622261E0
3.373138600E-2,3.490500152E-1,-1.126049995E0,1.816050053E0,2.165147177E0
3.569532900E-2,2.719500065E-1,-1.087950110E0,1.930950046E0,2.232971188E0
3.765807700E-2,2.340000123E-1,-9.340500236E-1,2.046000004E0,2.261265457E0
3.962117500E-2,1.570500135E-1,-8.959500194E-1,2.046000004E0,2.239086233E0
4.158412400E-2,8.100000024E-2,-7.810500264E-1,2.046000004E0,2.191510018E0
4.354710900E-2,4.200000316E-2,-7.429500222E-1,2.238000154E0,2.358470570E0
4.551020100E-2,4.200000316E-2,-7.429500222E-1,2.314950228E0,2.431611254E0
4.747326100E-2,4.050000105E-3,-7.039500475E-1,2.353049994E0,2.456095752E0
4.943616200E-2,4.200000316E-2,-6.280500293E-1,2.391000032E0,2.472466783E0
5.139910900E-2,-3.299999982E-2,-6.280500293E-1,2.467950106E0,2.546824211E0
5.336176900E-2,-1.480500102E-1,-5.509500504E-1,2.430000067E0,2.496069928E0
5.532453700E-2,-1.870500147E-1,-4.360500276E-1,2.506050110E0,2.550571404E0
5.728748600E-2,-1.870500147E-1,-3.979500234E-1,2.545050144E0,2.582756699E0
5.925038100E-2,-1.870500147E-1,-3.210000098E-1,2.620950222E0,2.647151069E0
6.121317500E-2,-1.870500147E-1,-1.680000126E-1,2.659050226E0,2.670909923E0
6.317599800E-2,-1.480500102E-1,-1.680000126E-1,2.736000061E0,2.745148292E0
6.513906700E-2,-1.870500147E-1,-1.290000081E-1,2.736000061E0,2.745418920E0
6.710206800E-2,-1.099500060E-1,-5.295000225E-2,2.736000061E0,2.738720329E0
6.906394200E-2,-7.200000435E-2,-1.500000060E-2,2.620950222E0,2.621981897E0
7.102614700E-2,-7.200000435E-2,6.105000153E-2,2.506050110E0,2.507827398E0
7.298919200E-2,8.100000024E-2,6.105000153E-2,2.430000067E0,2.432116039E0
7.495199100E-2,2.340000123E-1,9.900000691E-2,2.353049994E0,2.366727969E0
7.691512100E-2,2.340000123E-1,2.140500098E-1,2.238000154E0,2.260357959E0
7.887815000E-2,2.719500065E-1,1.759500057E-1,2.200050116E0,2.223766112E0
8.084141600E-2,3.109500110E-1,1.380000114E-1,2.161050081E0,2.187663449E0
8.280461200E-2,2.719500065E-1,1.380000114E-1,2.161050081E0,2.182461515E0
8.476744400E-2,3.870000243E-1,9.900000691E-2,2.238000154E0,2.273370782E0
