"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.263056000E-2,2.280900192E1,-6.513300323E1,1.454100037E1,7.052658627E1
3.459251700E-2,2.614305115E1,-6.352305222E1,1.201095104E1,6.973449814E1
3.655702200E-2,2.913300133E1,-6.118500137E1,8.064000130E0,6.824488448E1
3.852111500E-2,3.181605148E1,-5.811900330E1,1.893000126E0,6.628471261E1
4.048532900E-2,3.469005203E1,-5.424795151E1,-1.033305073E1,6.521512010E1
4.244857700E-2,3.737295151E1,-4.960995102E1,-2.781000137E1,6.805351513E1
4.441210400E-2,3.710505295E1,-4.435995102E1,-3.681705093E1,6.855716920E1
4.637532900E-2,3.242895126E1,-3.872505188E1,-3.819705200E1,6.332678189E1
4.833864200E-2,2.541495132E1,-3.378105164E1,-3.520695114E1,5.501462178E1
5.030217300E-2,1.759605026E1,-2.987205124E1,-3.034005165E1,4.607037187E1
5.226564000E-2,1.115700054E1,-2.715000153E1,-2.321100044E1,3.742127450E1
5.422902300E-2,6.520050526E0,-2.531100082E1,-1.635000038E1,3.082986108E1
5.619245400E-2,2.764050245E0,-2.404605103E1,-1.017900085E1,2.625765797E1
5.815470400E-2,-2.250000089E-1,-2.304900169E1,-5.043000221E0,2.359531639E1
6.011730000E-2,-2.601000071E0,-2.216805077E1,-1.171950102E0,2.235086448E1
6.207973800E-2,-4.671000004E0,-2.136300087E1,1.240950108E0,2.190287662E1
6.404222300E-2,-6.280950069E0,-2.098005104E1,3.081000090E0,2.211572827E1
6.600527100E-2,-7.123950481E0,-2.071095085E1,4.498950005E0,2.235921973E1
6.796815000E-2,-7.507050514E0,-2.063505173E1,5.611050129E0,2.266373868E1
6.993126000E-2,-7.813950539E0,-2.059605026E1,6.339000225E0,2.292243515E1
7.189430300E-2,-7.929000378E0,-2.067300034E1,6.876000404E0,2.318450714E1
7.385752100E-2,-7.852050304E0,-2.086500168E1,7.258950233E0,2.344558269E1
7.582068800E-2,-7.776000500E0,-2.105595016E1,7.450050354E0,2.364999940E1
7.778395500E-2,-7.660950184E0,-2.117100143E1,7.450050354E0,2.371507347E1
7.974720600E-2,-7.354050159E0,-2.132505035E1,7.335000515E0,2.372007713E1
8.171043500E-2,-6.894000530E0,-2.159295082E1,7.144050121E0,2.376594666E1
8.367367000E-2,-6.013050079E0,-2.193795013E1,6.952050209E0,2.378574004E1
8.563685500E-2,-5.169000149E0,-2.228295135E1,6.799050331E0,2.386368725E1
8.760005500E-2,-4.363950253E0,-2.266605186E1,6.531000137E0,2.398849582E1
8.956332100E-2,-3.636000156E0,-2.304900169E1,6.262050152E0,2.415968229E1
9.152657700E-2,-2.985000134E0,-2.339400101E1,5.878950119E0,2.430538137E1
9.349011900E-2,-2.179949999E0,-2.377800179E1,5.572050095E0,2.451924332E1
9.545357700E-2,-1.528050065E0,-2.396895027E1,5.380950451E0,2.461300757E1
9.741677000E-2,-8.770500422E-1,-2.416095161E1,5.151000023E0,2.471949840E1
