"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.322401700E-2,2.955000162E0,-2.391000032E0,-7.342950344E0,8.268483952E0
3.518629100E-2,2.572050095E0,-2.773950100E0,-6.921000481E0,7.887362582E0
3.715109300E-2,2.341950178E0,-3.042000055E0,-6.615000248E0,7.648315060E0
3.911445000E-2,2.111999989E0,-3.234000206E0,-6.193050385E0,7.298847467E0
4.107823700E-2,1.882050037E0,-3.426000118E0,-5.962950230E0,7.129962454E0
4.304137300E-2,1.729050040E0,-3.694050074E0,-5.733000278E0,7.035830596E0
4.500469900E-2,1.575000048E0,-3.732000113E0,-5.464950085E0,6.802509053E0
4.696827300E-2,1.537050128E0,-3.771000147E0,-5.119950294E0,6.541930619E0
4.893177400E-2,1.459950089E0,-3.808950186E0,-4.852050304E0,6.338923248E0
5.089563900E-2,1.498950124E0,-3.847050190E0,-4.545000076E0,6.140331614E0
5.285939400E-2,1.422000051E0,-3.847050190E0,-4.200000286E0,5.870424321E0
5.482325600E-2,1.498950124E0,-3.847050190E0,-3.817050219E0,5.622856837E0
5.678708600E-2,1.537050128E0,-3.808950186E0,-3.510000229E0,5.402844271E0
5.875044100E-2,1.537050128E0,-3.732000113E0,-3.127050161E0,5.105760536E0
6.071393500E-2,1.537050128E0,-3.616950274E0,-2.743950129E0,4.793132033E0
6.267730600E-2,1.575000048E0,-3.579000235E0,-2.284050226E0,4.528438281E0
6.464070900E-2,1.614000082E0,-3.541050196E0,-1.861950040E0,4.314034157E0
6.660422500E-2,1.614000082E0,-3.426000118E0,-1.441050053E0,4.052048658E0
6.856770700E-2,1.614000082E0,-3.349050045E0,-9.810000658E-1,3.844930896E0
7.053094100E-2,1.651950121E0,-3.196050167E0,-5.590500236E-1,3.640908239E0
7.249424700E-2,1.690050125E0,-3.042000055E0,-9.900000691E-2,3.481355306E0
7.445671800E-2,1.729050040E0,-2.889000177E0,2.830500007E-1,3.378765066E0
7.641942000E-2,1.690050125E0,-2.736000061E0,8.959500194E-1,3.338366696E0
7.838310100E-2,1.729050040E0,-2.581950188E0,1.395000100E0,3.406186444E0
8.034649500E-2,1.690050125E0,-2.428950071E0,1.624950051E0,3.375874782E0
8.230992300E-2,1.690050125E0,-2.238000154E0,2.122950077E0,3.517361390E0
8.427334100E-2,1.614000082E0,-2.083950043E0,2.659050226E0,3.744114335E0
8.623672100E-2,1.537050128E0,-1.893000126E0,3.043050051E0,3.899503325E0
8.820011300E-2,1.537050128E0,-1.701000094E0,3.426000118E0,4.122305329E0
9.016363000E-2,1.459950089E0,-1.624050021E0,3.847950220E0,4.424445008E0
9.212711100E-2,1.422000051E0,-1.509000063E0,4.192950249E0,4.677605918E0
9.409065900E-2,1.384050012E0,-1.432950020E0,4.498950005E0,4.920314150E0
9.605418700E-2,1.345050097E0,-1.356000066E0,4.768050194E0,5.136360442E0
9.801763200E-2,1.384050012E0,-1.279050112E0,5.035950184E0,5.377021283E0
