"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.468691600E-2,1.215405083E1,-5.332800293E1,-1.287000060E0,5.471063166E1
3.664849300E-2,1.498995113E1,-5.536005402E1,-3.664050102E0,5.747050964E1
3.861283900E-2,1.782600021E1,-5.708400345E1,-7.687950134E0,6.029472871E1
4.057569800E-2,2.096895027E1,-5.804205322E1,-1.274700069E1,6.301636965E1
4.253899300E-2,2.338395119E1,-5.792805099E1,-1.623495102E1,6.454488283E1
4.450216700E-2,2.464905167E1,-5.696895218E1,-1.692495155E1,6.433887818E1
4.646537700E-2,2.503200150E1,-5.509095383E1,-1.481700039E1,6.229893894E1
4.842847600E-2,2.399700165E1,-5.217795181E1,-1.136700058E1,5.854573807E1
5.039160800E-2,2.200395012E1,-4.892100143E1,-7.189950466E0,5.412147069E1
5.235445000E-2,1.924395180E1,-4.527900314E1,-3.433950186E0,4.931845314E1
5.431737700E-2,1.598700047E1,-4.152300262E1,-4.819500148E-1,4.449692356E1
5.628008500E-2,1.234500027E1,-3.795900345E1,1.701000094E0,3.995220114E1
5.824288200E-2,9.739050865E0,-3.485400009E1,3.004050255E0,3.631356154E1
6.020623100E-2,7.554000378E0,-3.209505081E1,3.847950220E0,3.319581192E1
6.216941800E-2,5.830050468E0,-2.991000175E1,4.345950127E0,3.078124390E1
6.413243200E-2,4.680000305E0,-2.826195145E1,4.843950272E0,2.905347065E1
6.609549700E-2,4.182000160E0,-2.684400177E1,5.112000465E0,2.764456737E1
6.805824500E-2,4.297049999E0,-2.546400070E1,5.649000168E0,2.643465856E1
7.002109700E-2,4.603050232E0,-2.427600098E1,6.186000347E0,2.547113847E1
7.198403200E-2,5.062950134E0,-2.320305061E1,6.339000225E0,2.458043827E1
7.394694200E-2,5.407950401E0,-2.232105064E1,6.415950298E0,2.384616631E1
7.590986700E-2,5.715000153E0,-2.151600075E1,6.339000225E0,2.314697472E1
7.787278800E-2,5.944950104E0,-2.086500168E1,6.186000347E0,2.256008260E1
7.983603200E-2,6.175050259E0,-2.044305038E1,6.031950474E0,2.219085355E1
8.179917700E-2,6.442950249E0,-1.994505119E1,6.109050274E0,2.183202167E1
8.376206400E-2,6.520050526E0,-1.948500061E1,5.956050396E0,2.139277551E1
8.572502600E-2,6.595950127E0,-1.914000130E1,5.725950241E0,2.103883823E1
8.768794200E-2,6.520050526E0,-1.883295059E1,5.649000168E0,2.071478433E1
8.965087200E-2,6.520050526E0,-1.864200020E1,5.611050129E0,2.053093066E1
9.161380300E-2,6.405000210E0,-1.845000076E1,5.380950451E0,2.025786720E1
9.357672700E-2,6.175050259E0,-1.822005081E1,5.188950062E0,1.992552885E1
9.553969400E-2,6.021000385E0,-1.810500145E1,4.921050072E0,1.970432077E1
9.750264800E-2,5.944950104E0,-1.810500145E1,4.614000320E0,1.960669549E1
9.946570100E-2,5.868000507E0,-1.810500145E1,4.384050369E0,1.953060176E1
1.014287250E-1,6.021000385E0,-1.814295006E1,4.153950214E0,1.956206494E1
1.033919430E-1,6.366000175E0,-1.837305069E1,4.000950336E0,1.985201636E1
1.053551380E-1,6.865050316E0,-1.860300064E1,3.808950186E0,2.019179661E1
1.073185560E-1,7.324050426E0,-1.902495003E1,3.426000118E0,2.067191126E1
1.092819080E-1,7.593000412E0,-1.929300117E1,3.157950163E0,2.097251055E1
1.112449830E-1,7.822950363E0,-1.948500061E1,2.928000212E0,2.119992892E1
1.132081400E-1,8.014050484E0,-1.948500061E1,2.889000177E0,2.126585470E1
1.151713330E-1,8.167950630E0,-1.956195068E1,3.004050255E0,2.141050326E1
1.171345180E-1,8.282999992E0,-1.956195068E1,3.234000206E0,2.148806089E1
1.190974420E-1,8.320950508E0,-1.944705009E1,3.426000118E0,2.142809958E1
1.210604430E-1,8.167950630E0,-1.925505066E1,3.426000118E0,2.119457172E1
1.230234870E-1,8.053050041E0,-1.894799995E1,3.771000147E0,2.093080886E1
1.249865180E-1,7.822950363E0,-1.856505013E1,3.847950220E0,2.051015259E1
1.269492830E-1,7.438950539E0,-1.810500145E1,3.924000263E0,1.996313704E1
1.289121300E-1,7.248000145E0,-1.764495087E1,3.886050224E0,1.946738769E1
1.308746610E-1,7.056000233E0,-1.718505096E1,4.000950336E0,1.900317656E1
1.328372840E-1,6.711000443E0,-1.660995102E1,4.078050137E0,1.837276497E1
1.348000780E-1,6.595950127E0,-1.626495171E1,4.192950249E0,1.804538844E1
1.367628210E-1,6.481050491E0,-1.576695061E1,4.231050014E0,1.756424012E1
1.387258010E-1,6.366000175E0,-1.526895046E1,4.269000053E0,1.708482274E1
1.406887250E-1,6.213000298E0,-1.473195076E1,4.192950249E0,1.652914328E1
1.426516490E-1,6.097950459E0,-1.423395061E1,4.231050014E0,1.605279210E1
1.446145730E-1,5.944950104E0,-1.365900040E1,4.116000175E0,1.545484329E1
1.465776300E-1,5.830050468E0,-1.323795033E1,4.078050137E0,1.502874946E1
1.485406480E-1,5.715000153E0,-1.277805042E1,4.000950336E0,1.455841348E1
1.505035510E-1,5.560950279E0,-1.227900028E1,3.886050224E0,1.402852103E1
1.524664910E-1,5.446050167E0,-1.174305058E1,3.579000235E0,1.343011325E1
1.544295900E-1,5.215950012E0,-1.116795063E1,3.081000090E0,1.270518860E1
1.563926430E-1,5.025000095E0,-1.063095093E1,2.620950222E0,1.204728698E1
1.583554090E-1,4.833000183E0,-9.979950905E0,2.161050081E0,1.129723189E1
1.603182600E-1,4.488000393E0,-9.328050613E0,1.701000094E0,1.049038022E1
1.622812090E-1,4.219950199E0,-8.638050079E0,1.356000066E0,9.708894120E0
1.642441190E-1,3.990000248E0,-8.062950134E0,8.200500607E-1,9.033479338E0
1.662082610E-1,3.682950258E0,-7.372950554E0,1.680000126E-1,8.243345588E0
1.681720420E-1,3.492000103E0,-6.837000370E0,-4.440000355E-1,7.689978856E0
1.701346840E-1,3.337950230E0,-6.339000225E0,-9.420000315E-1,7.225800969E0
1.720976590E-1,3.147000074E0,-5.839950085E0,-1.516950130E0,6.805127784E0
1.740605380E-1,2.764050245E0,-5.149950027E0,-1.861950040E0,6.134233203E0
1.760234380E-1,2.572050095E0,-4.537050247E0,-2.245050192E0,5.678073353E0
1.779863640E-1,2.457000017E0,-4.039050102E0,-2.475000143E0,5.336328375E0
