"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.396400900E-2,3.682950258E0,-1.393950105E0,-2.935050249E0,4.911388751E0
3.592611900E-2,3.568050146E0,-1.701000094E0,-2.514000177E0,4.684504249E0
3.789077800E-2,3.492000103E0,-1.930950046E0,-2.169000149E0,4.541717125E0
3.985394400E-2,3.337950230E0,-2.161050081E0,-1.861950040E0,4.390775232E0
4.181754700E-2,3.184950113E0,-2.351999998E0,-1.516950130E0,4.239923220E0
4.378105400E-2,3.031950235E0,-2.506050110E0,-1.134000063E0,4.093771553E0
4.574460400E-2,2.878050089E0,-2.659050226E0,-6.360000372E-1,3.969662009E0
4.770796000E-2,2.686950207E0,-2.736000061E0,-2.520000041E-1,3.843032884E0
4.967137300E-2,2.494950056E0,-2.736000061E0,5.295000225E-2,3.703144045E0
5.163344600E-2,2.265000105E0,-2.773950100E0,4.360500276E-1,3.607653567E0
5.359591200E-2,2.074050188E0,-2.851050138E0,8.200500607E-1,3.619758718E0
5.555928800E-2,1.882050037E0,-2.812050104E0,1.126049995E0,3.566192188E0
5.752241800E-2,1.651950121E0,-2.812050104E0,1.432950020E0,3.562290099E0
5.948584600E-2,1.498950124E0,-2.773950100E0,1.585950017E0,3.529431695E0
6.144918700E-2,1.345050097E0,-2.697000027E0,1.740000129E0,3.480024332E0
6.341204000E-2,1.306950092E0,-2.659050226E0,1.930950046E0,3.536556903E0
6.537503600E-2,1.114950061E0,-2.581950188E0,2.122950077E0,3.523705073E0
6.733796100E-2,8.470500112E-1,-2.506050110E0,2.275950193E0,3.489660464E0
6.930089700E-2,6.169500351E-1,-2.428950071E0,2.353049994E0,3.437625644E0
7.126345700E-2,4.639500082E-1,-2.275950193E0,2.391000032E0,3.333478671E0
7.322612700E-2,2.340000123E-1,-2.161050081E0,2.391000032E0,3.231373487E0
7.518945300E-2,1.570500135E-1,-2.008050203E0,2.391000032E0,3.126309563E0
7.715258700E-2,4.050000105E-3,-1.969050050E0,2.200050116E0,2.952523499E0
7.911563500E-2,-7.200000435E-2,-1.816050053E0,2.200050116E0,2.853671723E0
8.107872300E-2,-1.099500060E-1,-1.701000094E0,2.046000004E0,2.663007011E0
8.304197700E-2,-1.480500102E-1,-1.585950017E0,2.008050203E0,2.563088348E0
8.500518200E-2,-3.780000210E-1,-1.356000066E0,2.122950077E0,2.547260729E0
8.696805800E-2,-4.549500346E-1,-1.164000034E0,2.008050203E0,2.365193699E0
8.893103100E-2,-4.549500346E-1,-1.011000037E0,1.930950046E0,2.226582289E0
9.089371700E-2,-4.549500346E-1,-9.340500236E-1,1.855050087E0,2.126179627E0
9.285652100E-2,-4.549500346E-1,-8.580000401E-1,1.701000094E0,1.958710015E0
9.481959900E-2,-3.780000210E-1,-8.190000653E-1,1.701000094E0,1.925369171E0
9.678259600E-2,-3.780000210E-1,-6.280500293E-1,1.663050056E0,1.817433999E0
9.874604700E-2,-3.780000210E-1,-4.740000367E-1,1.548000097E0,1.662487399E0
1.007093650E-1,-3.780000210E-1,-4.740000367E-1,1.471050024E0,1.591083978E0
1.026727720E-1,-2.250000089E-1,-3.979500234E-1,1.471050024E0,1.540447142E0
1.046361770E-1,-1.870500147E-1,-3.979500234E-1,1.356000066E0,1.425513279E0
1.065993340E-1,-1.099500060E-1,-3.210000098E-1,1.318050027E0,1.361023836E0
1.085625640E-1,-7.200000435E-2,-2.830500007E-1,1.318050027E0,1.350021176E0
1.105261540E-1,4.050000105E-3,-2.059500068E-1,1.318050027E0,1.334049355E0
1.124896390E-1,-3.299999982E-2,-1.290000081E-1,1.279950023E0,1.286857437E0
1.144526870E-1,4.200000316E-2,-1.290000081E-1,1.318050027E0,1.325013538E0
1.164158670E-1,4.200000316E-2,-9.105000645E-2,1.356000066E0,1.359702277E0
1.183785200E-1,1.570500135E-1,2.295000106E-2,1.395000100E0,1.404000245E0
1.203413280E-1,1.960500032E-1,1.380000114E-1,1.318050027E0,1.339677379E0
1.223046760E-1,4.200000316E-2,2.530499995E-1,1.165050030E0,1.192954263E0
1.242678650E-1,-1.099500060E-1,3.679500222E-1,1.050000072E0,1.118023422E0
1.262309140E-1,-1.099500060E-1,5.209500194E-1,8.959500194E-1,1.042211286E0
1.281940110E-1,4.050000105E-3,5.980500579E-1,6.280500293E-1,8.672526238E-1
1.301583000E-1,1.570500135E-1,6.360000372E-1,3.220500052E-1,7.299842189E-1
1.321222390E-1,2.719500065E-1,7.510500550E-1,5.295000225E-2,8.005227629E-1
1.340859350E-1,5.020500422E-1,7.890000343E-1,-2.520000041E-1,9.685449401E-1
1.360497030E-1,8.089500666E-1,8.659500480E-1,-5.590500236E-1,1.310269676E0
1.380127740E-1,1.039050102E0,9.430500269E-1,-9.420000315E-1,1.690068794E0
1.399760650E-1,1.192050099E0,9.040500522E-1,-1.249050021E0,1.948952511E0
1.419387890E-1,1.345050097E0,8.659500480E-1,-1.441050053E0,2.153057013E0
1.439016800E-1,1.498950124E0,7.890000343E-1,-1.747050047E0,2.433424828E0
1.458649230E-1,1.651950121E0,7.129500508E-1,-1.900950074E0,2.617412494E0
1.478280630E-1,1.882050037E0,6.739500165E-1,-1.939050078E0,2.785002006E0
