"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.684809900E-2,-3.299999982E-2,-9.105000645E-2,3.502950191E0,3.504288679E0
3.880994600E-2,-1.870500147E-1,-1.500000060E-2,3.963000298E0,3.967440493E0
4.077448300E-2,-3.780000210E-1,6.105000153E-2,4.345950127E0,4.362785076E0
4.273789500E-2,-6.850500107E-1,2.140500098E-1,4.729050159E0,4.783202519E0
4.470163700E-2,-8.770500422E-1,3.289500177E-1,5.266050339E0,5.348711159E0
4.666526200E-2,-1.106999993E0,4.060500264E-1,5.725950241E0,5.846095430E0
4.862893100E-2,-1.375050068E0,4.830000103E-1,6.301050186E0,6.467401731E0
5.059208600E-2,-1.605000019E0,5.980500579E-1,6.876000404E0,7.086118154E0
5.255539200E-2,-1.834950089E0,6.739500165E-1,7.450050354E0,7.702239982E0
5.451915000E-2,-2.140950203E0,7.129500508E-1,7.872000217E0,8.189038586E0
5.648277500E-2,-2.410050154E0,9.430500269E-1,8.446949959E0,8.834514627E0
5.844630900E-2,-2.640000105E0,1.096050024E0,8.754000664E0,9.208879076E0
6.040986300E-2,-2.640000105E0,1.210950017E0,9.136950493E0,9.587484801E0
6.237380300E-2,-2.256000042E0,1.402950048E0,9.520050049E0,9.883782573E0
6.433763000E-2,-2.524950027E0,1.594050050E0,9.979950905E0,1.041709116E1
6.630130100E-2,-2.640000105E0,1.747950077E0,9.979950905E0,1.047016476E1
6.826501700E-2,-2.295000076E0,1.863000035E0,8.983950615E0,9.457756771E0
7.022871400E-2,-2.065050125E0,1.900950074E0,8.677050591E0,9.119717658E0
7.219241000E-2,-1.758000135E0,1.863000035E0,7.756950378E0,8.168941962E0
7.415623600E-2,-1.567050099E0,1.978050113E0,7.029000282E0,7.468277796E0
7.612002400E-2,-1.297950029E0,2.016000032E0,6.568950176E0,6.992856128E0
7.808392500E-2,-1.144950032E0,2.169000149E0,6.109050274E0,6.583005960E0
8.004779300E-2,-9.919500351E-1,2.208000183E0,5.457000256E0,5.969763938E0
8.201164100E-2,-8.380500674E-1,2.398950100E0,4.959000111E0,5.572160406E0
8.397549200E-2,-6.850500107E-1,2.514000177E0,4.308000088E0,5.034715003E0
8.593915700E-2,-5.320500135E-1,2.706000090E0,3.579000235E0,4.518269180E0
8.790287700E-2,-3.019500077E-1,2.743950129E0,2.773950100E0,3.913468445E0
8.986652000E-2,-2.250000089E-1,2.743950129E0,1.855050087E0,3.319803931E0
9.183018500E-2,-3.299999982E-2,2.667000055E0,1.011000037E0,2.852384857E0
9.379465200E-2,1.189500093E-1,2.476050138E0,-6.105000153E-2,2.479657334E0
9.575888000E-2,2.719500065E-1,2.284050226E0,-9.810000658E-1,2.500640592E0
9.772261600E-2,4.260000288E-1,2.053950071E0,-1.939050078E0,2.856589247E0
