"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.103282100E-2,2.341950178E0,-1.680000126E-1,-1.134000063E0,2.607472106E0
4.299461500E-2,2.304000139E0,-1.290000081E-1,-1.134000063E0,2.571189177E0
4.495889800E-2,2.341950178E0,-1.290000081E-1,-1.096050024E0,2.588956797E0
4.692140700E-2,2.341950178E0,-1.290000081E-1,-1.018950105E0,2.557270215E0
4.888443600E-2,2.341950178E0,-1.290000081E-1,-9.420000315E-1,2.527594845E0
5.084766700E-2,2.265000105E0,-1.290000081E-1,-9.040500522E-1,2.442165632E0
5.281086200E-2,2.227050066E0,-1.290000081E-1,-7.890000343E-1,2.366202454E0
5.477391900E-2,2.265000105E0,-1.680000126E-1,-7.510500550E-1,2.392180107E0
5.673701700E-2,2.304000139E0,-1.290000081E-1,-7.510500550E-1,2.426753764E0
5.869995600E-2,2.304000139E0,-1.290000081E-1,-6.739500165E-1,2.404010455E0
6.066294100E-2,2.304000139E0,-1.290000081E-1,-6.360000372E-1,2.393648615E0
6.262597700E-2,2.265000105E0,-1.680000126E-1,-5.209500194E-1,2.330201365E0
6.458900500E-2,2.265000105E0,-1.680000126E-1,-3.670500219E-1,2.300690157E0
6.655195700E-2,2.265000105E0,-1.290000081E-1,-2.520000041E-1,2.282623596E0
6.851493100E-2,2.265000105E0,-1.290000081E-1,-6.105000153E-2,2.269491921E0
7.047766500E-2,2.265000105E0,-1.680000126E-1,1.300500035E-1,2.274942303E0
7.244046900E-2,2.188950062E0,-1.680000126E-1,2.449500114E-1,2.209010386E0
7.440213200E-2,2.188950062E0,-1.290000081E-1,4.750500321E-1,2.243616703E0
7.636414200E-2,2.149950027E0,-1.290000081E-1,7.050000429E-1,2.266263706E0
7.832753600E-2,2.111999989E0,-1.680000126E-1,8.200500607E-1,2.271838475E0
8.029052500E-2,1.996950150E0,-1.680000126E-1,1.087950110E0,2.280278349E0
8.225361700E-2,1.920000076E0,-1.680000126E-1,1.203000069E0,2.271966871E0
8.421667900E-2,1.843950033E0,-1.680000126E-1,1.240950108E0,2.228975751E0
8.617978900E-2,1.767000079E0,-1.290000081E-1,1.356000066E0,2.231068457E0
8.814289500E-2,1.729050040E0,-1.290000081E-1,1.356000066E0,2.201134076E0
9.010610200E-2,1.767000079E0,-1.680000126E-1,1.510050058E0,2.330400065E0
9.206927900E-2,1.690050125E0,-1.680000126E-1,1.740000129E0,2.431479771E0
9.403234000E-2,1.651950121E0,-1.680000126E-1,1.585950017E0,2.296170870E0
9.599543500E-2,1.537050128E0,-1.290000081E-1,1.510050058E0,2.158567876E0
9.795849000E-2,1.459950089E0,-1.290000081E-1,1.510050058E0,2.104363667E0
9.992157000E-2,1.306950092E0,-9.105000645E-2,1.510050058E0,1.999164782E0
1.018835650E-1,1.306950092E0,-5.295000225E-2,1.510050058E0,1.997792138E0
1.038458780E-1,1.269000053E0,2.295000106E-2,1.585950017E0,2.031286611E0
1.058085890E-1,1.269000053E0,9.900000691E-2,1.663050056E0,2.094253477E0
1.077711830E-1,1.192050099E0,6.105000153E-2,1.740000129E0,2.110049997E0
1.097348380E-1,1.039050102E0,9.900000691E-2,1.816050053E0,2.094627392E0
1.116981820E-1,1.000050068E0,-1.500000060E-2,1.893000126E0,2.140975155E0
1.136612140E-1,8.850000501E-1,-1.290000081E-1,2.008050203E0,2.198211025E0
1.156243380E-1,8.470500112E-1,-3.210000098E-1,2.238000154E0,2.414369363E0
1.175868660E-1,7.699500322E-1,-6.660000086E-1,2.391000032E0,2.598703565E0
1.195495690E-1,6.550500393E-1,-1.126049995E0,2.583000183E0,2.892917056E0
1.215112680E-1,6.169500351E-1,-1.432950020E0,2.851050138E0,3.249993846E0
1.234732610E-1,4.639500082E-1,-1.854000092E0,2.965950251E0,3.528374532E0
1.254361630E-1,3.490500152E-1,-2.275950193E0,3.118950129E0,3.876807333E0
1.273987980E-1,2.340000123E-1,-2.697000027E0,3.234000206E0,4.217501924E0
1.293619510E-1,4.200000316E-2,-3.081000090E0,3.426000118E0,4.607797995E0
1.313249520E-1,-7.200000435E-2,-3.579000235E0,3.579000235E0,5.061982750E0
1.332881550E-1,-1.480500102E-1,-4.077000141E0,3.694050074E0,5.503621980E0
1.352513460E-1,-2.250000089E-1,-4.614000320E0,3.808950186E0,5.987297009E0
1.372140890E-1,-3.400500119E-1,-5.149950027E0,3.847950220E0,6.437727875E0
1.391769640E-1,-4.170000255E-1,-5.686950207E0,3.847950220E0,6.879099692E0
1.411400290E-1,-4.549500346E-1,-6.262050152E0,3.808950186E0,7.343592660E0
1.431030390E-1,-7.230000496E-1,-6.300000191E0,3.579000235E0,7.281618924E0
1.450664880E-1,-8.380500674E-1,-6.568950176E0,3.118950129E0,7.319923786E0
1.470298080E-1,-8.380500674E-1,-7.182000160E0,2.773950100E0,7.744562827E0
1.489928440E-1,-8.770500422E-1,-7.795050144E0,2.275950193E0,8.167739761E0
1.509559640E-1,-9.529500604E-1,-8.485050201E0,1.740000129E0,8.713884965E0
1.529186730E-1,-1.106999993E0,-9.289950371E0,1.471050024E0,9.470618515E0
