"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.527529200E-2,3.337950230E0,-8.446949959E0,-5.970000029E-1,9.102158225E0
3.723706800E-2,3.337950230E0,-7.948050499E0,-4.060500264E-1,8.630080828E0
3.920144600E-2,3.376950264E0,-7.527000427E0,-1.369500011E-1,8.250956540E0
4.116430000E-2,3.337950230E0,-7.066950321E0,9.195000678E-2,7.816146965E0
4.312760000E-2,3.376950264E0,-6.645000458E0,2.070000172E-1,7.456720001E0
4.508975100E-2,3.337950230E0,-6.223950386E0,6.280500293E-1,7.090410213E0
4.705222900E-2,3.300000191E0,-5.802000046E0,8.580000401E-1,6.729737726E0
4.901558800E-2,3.415050268E0,-5.341950417E0,1.126049995E0,6.439486872E0
5.097868900E-2,3.453000069E0,-4.882050037E0,1.471050024E0,6.158052469E0
5.294162800E-2,3.568050146E0,-4.461000443E0,1.701000094E0,5.960277520E0
5.490461400E-2,3.682950258E0,-3.961950302E0,1.969950080E0,5.756898133E0
5.686807000E-2,3.721950293E0,-3.541050196E0,2.200050116E0,5.588575040E0
5.883138500E-2,3.760050297E0,-3.081000090E0,2.238000154E0,5.351559070E0
6.079455800E-2,3.837000132E0,-2.620950222E0,2.545050144E0,5.298040233E0
6.275777200E-2,3.874950171E0,-2.275950193E0,2.736000061E0,5.261262628E0
6.472100400E-2,3.913050175E0,-1.969050050E0,2.812950134E0,5.205939706E0
6.668423100E-2,3.913050175E0,-1.701000094E0,2.889000177E0,5.152832718E0
6.864733700E-2,3.874950171E0,-1.393950105E0,2.812950134E0,4.987085740E0
7.061047300E-2,3.874950171E0,-1.087950110E0,2.736000061E0,4.866679628E0
7.257318000E-2,3.682950258E0,-6.660000086E-1,2.583000183E0,4.547479364E0
7.453601200E-2,3.682950258E0,-4.360500276E-1,2.314950228E0,4.371871086E0
7.649877000E-2,3.607050180E0,-1.680000126E-1,1.930950046E0,4.094826381E0
7.846155000E-2,3.453000069E0,-9.105000645E-2,1.585950017E0,3.800886349E0
8.042372700E-2,3.337950230E0,1.380000114E-1,1.279950023E0,3.577600844E0
8.238608400E-2,3.262050152E0,3.289500177E-1,9.349500537E-1,3.409297715E0
8.435004900E-2,3.262050152E0,4.830000103E-1,4.360500276E-1,3.326319262E0
8.631354300E-2,3.184950113E0,6.360000372E-1,-9.900000691E-2,3.249339052E0
8.827614400E-2,3.184950113E0,7.890000343E-1,-5.590500236E-1,3.328507955E0
9.023900700E-2,3.147000074E0,9.430500269E-1,-1.171950102E0,3.488039544E0
